date,ticker,label,r5,r10,lgbm_score,fold,score_bin
2021-05-25,DOC,0,1.88,3.16,0.0216,3,~0.2
2021-05-25,HIW,0,5.55,7.35,0.0285,3,~0.2
2021-05-25,TAP,0,3.51,4.62,0.0223,3,~0.2
2021-05-25,CUZ,0,5.35,6.78,0.0375,3,~0.2
2021-05-25,UGI,0,3.32,6.62,0.0141,3,~0.2
2021-05-25,OBDC,0,2.18,3.51,0.0825,3,~0.2
2021-05-25,WPC,0,3.81,2.23,0.0098,3,~0.2
2021-05-26,FRT,0,4.16,7.21,0.0587,3,~0.2
2021-05-26,PDM,1,5.12,9.1,0.0612,3,~0.2
2021-05-26,OBDC,0,1.39,2.02,0.103,3,~0.2
2021-05-26,UGI,0,3.99,5.97,0.0163,3,~0.2
2021-05-26,WPC,0,3.43,3.04,0.0064,3,~0.2
2021-05-26,VRE,0,4.76,6.48,0.0333,3,~0.2
2021-05-26,CUZ,0,3.59,6.83,0.0493,3,~0.2
2021-05-27,PDM,1,5.57,10.76,0.0368,3,~0.2
2021-05-27,FRT,1,4.17,9.47,0.0348,3,~0.2
2021-05-27,OBDC,0,1.46,3.06,0.0909,3,~0.2
2021-05-27,IFF,0,0.11,3.46,0.0331,3,~0.2
2021-05-27,VRE,0,2.54,5.72,0.0279,3,~0.2
2021-05-27,UGI,0,2.69,5.27,0.013,3,~0.2
2021-05-27,UBSI,0,-4.57,-7.86,0.0203,3,~0.2
2021-05-28,KRNY,0,-1.14,-4.04,0.0762,3,~0.2
2021-05-28,OBDC,0,1.88,2.85,0.0586,3,~0.2
2021-05-28,PDM,1,6.17,9.73,0.0878,3,~0.2
2021-05-28,UGI,0,2.95,2.17,0.0112,3,~0.2
2021-05-28,TAP,0,4.01,2.47,0.0182,3,~0.2
2021-05-28,VRE,0,3.69,4.51,0.0902,3,~0.2
2021-05-28,PAM,1,14.32,11.45,0.0297,3,~0.2
2021-05-28,FRT,0,4.71,7.93,0.038,3,~0.2
2021-05-28,UBSI,0,-4.86,-8.69,0.0176,3,~0.2
2021-06-01,TAP,0,4.35,-0.1,0.0156,3,~0.2
2021-06-01,CDP,0,6.74,6.16,0.125,3,~0.2
2021-06-01,IFF,0,1.76,3.46,0.0624,3,~0.2
2021-06-01,GLRE,0,0.43,1.72,0.0348,3,~0.2
2021-06-01,KRNY,0,-0.84,-4.58,0.0295,3,~0.2
2021-06-01,UGI,0,3.73,2.04,0.0237,3,~0.2
2021-06-01,UBSI,0,-6.67,-7.43,0.0332,3,~0.2
2021-06-02,ENB,0,2.24,4.6,0.0156,3,~0.2
2021-06-02,UBSI,0,-7.51,-4.98,0.0353,3,~0.2
2021-06-02,IFF,0,2.38,2.51,0.1004,3,~0.2
2021-06-02,MTB,0,-2.98,-4.25,0.0335,3,~0.2
2021-06-03,MTB,0,-5.59,-8.93,0.0831,3,~0.2
2021-06-03,IFF,0,3.53,2.17,0.0961,3,~0.2
2021-06-03,BDC,0,1.89,-3.77,0.0625,3,~0.2
2021-06-04,ENB,0,1.59,1.38,0.0133,3,~0.2
2021-06-04,GLRE,0,-0.32,-2.14,0.0243,3,~0.2
2021-06-04,BDC,0,0.26,-8.48,0.0676,3,~0.2
2021-06-07,GLRE,0,-1.07,-1.28,0.0397,3,~0.2
2021-06-07,ENB,0,3.01,1.21,0.009,3,~0.2
2021-06-08,GLRE,0,1.28,-1.6,0.1189,3,~0.2
2021-06-08,TNK,0,-5.36,-8.29,0.0351,3,~0.2
2021-06-09,TNK,0,-3.04,-2.72,0.0466,3,~0.2
2021-06-09,GLRE,0,0.86,-1.4,0.1118,3,~0.2
2021-06-09,LBTYA,0,0.72,-0.47,0.0146,3,~0.2
2021-06-10,TNK,0,-8.24,-2.3,0.0945,3,~0.2
2021-06-10,FRO,0,-3.41,0.11,0.0439,3,~0.2
2021-06-10,LBTYA,0,-1.75,-0.61,0.0614,3,~0.2
2021-06-11,FRO,0,-7.78,-0.34,0.0194,3,~0.2
2021-06-11,GLRE,0,-1.83,-0.75,0.0633,3,~0.2
2021-06-11,TNK,0,-8.75,0.96,0.0505,3,~0.2
2021-06-11,LBTYA,0,-3.31,2.12,0.0289,3,~0.2
2021-06-14,FRO,0,-2.52,-1.49,0.0473,3,~0.2
2021-06-15,FRO,0,-1.5,-1.04,0.0441,3,~0.2
2021-06-16,FRO,0,-0.57,2.86,0.1014,3,~0.2
2021-06-16,CNC,0,0.65,0.43,0.0121,3,~0.2
2021-06-16,BK,0,-3.63,0.0,0.0151,3,~0.2
2021-06-21,CRK,0,1.24,-1.24,0.1064,3,~0.2
2021-06-22,EIG,0,0.09,1.06,0.1006,3,~0.2
2021-06-22,AWI,0,1.22,2.65,0.0134,3,~0.2
2021-06-22,CRK,0,0.62,-5.56,0.0858,3,~0.2
2021-06-23,LEGN,0,0.39,-3.2,0.0502,3,~0.2
2021-06-24,LEGN,0,3.57,0.05,0.0765,3,~0.2
2021-06-25,EIG,0,1.13,0.52,0.0533,3,~0.2
2021-06-25,NFG,0,-2.64,-2.86,0.014,3,~0.2
2021-06-25,BK,0,0.49,-1.39,0.0177,3,~0.2
2021-06-25,IBM,0,-4.64,-4.03,0.0141,3,~0.2
2021-06-25,LEGN,0,2.24,-0.75,0.0598,3,~0.2
2021-06-25,SEIC,0,0.29,-0.32,0.0179,3,~0.2
2021-06-28,LEGN,0,-4.21,-2.65,0.0561,3,~0.2
2021-06-28,AWI,0,1.9,1.0,0.0202,3,~0.2
2021-06-28,BK,0,-2.69,-1.77,0.028,3,~0.2
2021-06-28,SEIC,0,-1.74,-1.9,0.0109,3,~0.2
2021-06-29,AWI,0,1.41,-0.82,0.015,3,~0.2
2021-06-29,LEGN,0,-3.85,-2.11,0.0895,3,~0.2
2021-06-29,EIG,0,0.97,-1.81,0.0218,3,~0.2
2021-06-30,LEGN,0,-3.58,-4.07,0.0637,3,~0.2
2021-06-30,AWI,0,-0.1,-0.1,0.027,3,~0.2
2021-06-30,EIG,0,-2.9,-2.29,0.0481,3,~0.2
2021-07-01,PAHC,0,-14.23,-17.06,0.0158,3,~0.2
2021-07-01,IBM,0,-3.62,-5.41,0.0076,3,~0.2
2021-07-01,VRE,0,-0.4,0.17,0.0398,3,~0.2
2021-07-01,EIG,0,-1.72,-2.97,0.0398,3,~0.2
2021-07-01,AWI,0,-0.48,-3.73,0.018,3,~0.2
2021-07-01,CSCO,0,0.56,0.49,0.0145,3,~0.2
2021-07-02,CSCO,0,-0.58,-0.9,0.008,3,~0.2
2021-07-02,VRE,0,2.87,-3.16,0.022,3,~0.2
2021-07-02,PAHC,0,-8.12,-16.08,0.0151,3,~0.2
2021-07-02,DHT,0,-5.94,-13.24,0.0168,3,~0.2
2021-07-02,EIG,0,-0.6,-4.25,0.0218,3,~0.2
2021-07-06,EIG,0,-1.12,-2.86,0.0228,3,~0.2
2021-07-06,VRE,0,0.86,1.61,0.0159,3,~0.2
2021-07-07,GEN,0,-3.34,-8.08,0.0197,3,~0.2
2021-07-07,EIG,0,-2.75,-1.73,0.0681,3,~0.2
2021-07-07,DOC,0,1.83,5.21,0.0224,3,~0.2
2021-07-07,WTRG,0,-2.34,-1.6,0.0256,3,~0.2
2021-07-09,VRE,0,0.57,1.43,0.0222,3,~0.2
2021-07-09,EIG,0,-1.27,-7.95,0.0186,3,~0.2
2021-07-09,DOC,0,2.3,4.34,0.0167,3,~0.2
2021-07-12,KRC,0,-5.04,-4.02,0.0175,3,~0.2
2021-07-12,EIG,0,-3.67,-8.95,0.0339,3,~0.2
2021-07-12,DOC,0,-0.14,4.0,0.0385,3,~0.2
2021-07-16,LEGN,0,17.4,5.72,0.0769,3,~0.2
2021-07-20,CCU,0,-0.1,1.79,0.0183,3,~0.2
2021-07-21,BN,1,5.1,8.16,0.0139,3,~0.2
2021-07-21,CBOE,0,-1.27,4.32,0.0125,3,~0.2
2021-07-21,AWI,0,1.02,0.76,0.0351,3,~0.2
2021-07-22,CCU,0,4.14,2.09,0.0323,3,~0.2
2021-07-22,IFF,0,2.11,1.39,0.0429,3,~0.2
2021-07-22,BN,1,6.16,8.56,0.0158,3,~0.2
2021-07-23,IFF,0,1.56,1.84,0.0243,3,~0.2
2021-07-23,BN,1,5.45,10.76,0.0128,3,~0.2
2021-07-23,CCU,0,3.71,1.27,0.0187,3,~0.2
2021-07-23,CBOE,0,-1.44,2.19,0.0162,3,~0.2
2021-07-26,IFF,0,0.53,3.31,0.053,3,~0.2
2021-07-26,CCU,0,0.78,1.17,0.0211,3,~0.2
2021-07-27,IFF,0,0.64,4.82,0.068,3,~0.2
2021-07-27,AWI,0,2.25,2.47,0.0466,3,~0.2
2021-07-27,BN,1,4.39,9.84,0.0109,3,~0.2
2021-07-27,CCU,0,1.89,2.72,0.0144,3,~0.2
2021-07-28,CCU,0,1.73,0.91,0.029,3,~0.2
2021-07-28,AWI,0,-0.26,4.5,0.0749,3,~0.2
2021-07-29,CYTK,1,3.0,10.46,0.1015,3,~0.2
2021-07-29,SIGI,0,0.94,4.6,0.014,3,~0.2
2021-07-29,AWI,0,0.06,3.01,0.025,3,~0.2
2021-07-30,CYTK,1,7.21,8.32,0.1788,3,~0.2
2021-07-30,AWI,0,1.09,1.79,0.0478,3,~0.2
2021-08-04,CYTK,0,10.23,2.51,0.1909,3,~0.2
2021-08-06,VRE,0,-1.79,-2.91,0.0472,3,~0.2
2021-08-11,VRE,0,-0.63,-0.06,0.0145,3,~0.2
2021-08-13,VRE,0,-1.14,1.6,0.0186,3,~0.2
2021-08-16,BSX,0,-1.5,0.38,0.0135,3,~0.2
2021-08-17,BSX,0,-0.66,0.0,0.0191,3,~0.2
2021-08-20,BDC,0,5.84,7.4,0.0258,3,~0.2
2021-08-23,BDC,0,4.6,6.48,0.0376,3,~0.2
2021-08-24,BDC,0,3.54,3.02,0.0304,3,~0.2
2021-08-24,BSX,0,0.67,1.47,0.0124,3,~0.2
2021-08-25,BSX,0,1.72,1.34,0.0165,3,~0.2
2021-08-26,BSX,0,0.9,-0.45,0.0124,3,~0.2
2021-08-27,LBTYA,0,0.88,1.06,0.0182,3,~0.2
2021-08-27,BSX,0,0.27,-1.32,0.013,3,~0.2
2021-08-27,WING,0,2.39,5.19,0.022,3,~0.2
2021-08-30,LBTYA,0,3.52,0.21,0.014,3,~0.2
2021-08-31,LBTYA,0,2.68,-0.31,0.0186,3,~0.2
2021-08-31,WING,0,2.84,5.1,0.0128,3,~0.2
2021-09-01,DOC,0,-2.52,-3.37,0.0112,3,~0.2
2021-09-01,LBTYA,0,1.86,0.14,0.0078,3,~0.2
2021-09-01,WING,0,3.57,5.92,0.0231,3,~0.2
2021-09-02,WING,0,4.2,3.83,0.0277,3,~0.2
2021-09-02,LBTYA,0,-1.75,-1.17,0.036,3,~0.2
2021-09-03,LBTYA,0,0.17,-3.45,0.0327,3,~0.2
2021-09-23,AVB,0,-2.48,-0.54,0.0228,3,~0.2
2021-09-23,OTTR,0,-0.07,5.14,0.0117,3,~0.2
2021-09-24,OTTR,0,-0.05,3.58,0.0111,3,~0.2
2021-09-24,AVB,0,-1.61,-1.13,0.0167,3,~0.2
2021-09-27,ENTA,1,5.04,23.61,0.0862,3,~0.2
2021-09-27,OTTR,0,0.81,0.33,0.0103,3,~0.2
2021-09-29,OTTR,0,3.1,1.67,0.0092,3,~0.2
2021-10-01,OTTR,0,3.63,3.88,0.015,3,~0.2
2021-10-01,MANU,0,-17.57,-16.87,0.1142,3,~0.2
2021-10-04,OTTR,0,-0.47,1.78,0.0094,3,~0.2
2021-10-05,OTTR,0,-0.5,0.69,0.0157,3,~0.2
2021-10-19,FRO,0,-5.29,-7.16,0.0522,3,~0.2
2021-10-20,FRO,0,-5.16,-4.43,0.0435,3,~0.2
2021-10-29,AUDC,0,1.27,2.31,0.0276,3,~0.2
2021-11-01,AUDC,0,0.06,3.09,0.0222,3,~0.2
2021-11-02,AUDC,0,-0.4,3.13,0.0185,3,~0.2
2021-11-09,EQR,0,1.2,1.17,0.0148,3,~0.2
2021-11-10,EQR,0,1.97,2.73,0.0142,3,~0.2
2021-11-11,EQR,0,2.33,-2.02,0.0173,3,~0.2
2021-11-12,EQR,0,-0.46,-0.25,0.0144,3,~0.2
2021-11-15,EQR,0,-3.16,-3.06,0.0093,3,~0.2
2021-11-16,EG,0,0.34,-7.77,0.0146,3,~0.2
2021-11-16,EQR,0,-0.03,-4.65,0.0072,3,~0.2
2021-11-16,RBA,0,-3.43,-7.95,0.037,3,~0.2
2021-11-17,EQR,0,0.75,-1.9,0.0146,3,~0.2
2021-11-17,EG,0,-0.08,-5.14,0.0222,3,~0.2
2021-11-17,RBA,0,-2.85,-4.79,0.024,3,~0.2
2021-11-18,EQR,0,-4.25,-3.37,0.0132,3,~0.2
2021-11-18,RBA,0,-5.0,-5.75,0.0166,3,~0.2
2021-11-19,RBA,0,-4.43,-4.35,0.068,3,~0.2
2021-11-19,EQR,0,0.21,0.14,0.0212,3,~0.2
2021-11-22,NFBK,0,-5.92,-4.58,0.0127,3,~0.2
2021-11-23,EQR,0,-4.62,1.07,0.0172,3,~0.2
2021-11-23,NFBK,0,-7.92,-5.76,0.0125,3,~0.2
2021-11-23,KRNY,0,-7.58,-4.78,0.0075,3,~0.2
2021-11-23,SATS,0,-11.63,-10.37,0.0189,3,~0.2
2021-11-24,NFBK,0,-5.07,-5.62,0.0246,3,~0.2
2021-11-24,KRNY,0,-3.64,-4.83,0.0138,3,~0.2
2021-11-24,EQR,0,-2.63,-1.36,0.0104,3,~0.2
2021-11-24,SATS,0,-11.27,-12.33,0.0207,3,~0.2
2021-12-02,CSGS,0,2.53,5.12,0.0113,3,~0.2
2021-12-02,KNSL,0,-1.19,3.09,0.2095,3,0.2~0.3
2021-12-02,MTH,0,0.7,-1.68,0.0728,3,~0.2
2021-12-03,MTH,0,2.96,-4.66,0.0265,3,~0.2
2021-12-06,KNSL,0,1.2,0.52,0.0964,3,~0.2
2021-12-07,KNSL,0,1.24,1.44,0.0995,3,~0.2
2021-12-07,SFL,0,-9.45,-9.0,0.0276,3,~0.2
2021-12-08,SFL,0,-10.19,-8.62,0.0194,3,~0.2
2021-12-09,SFL,0,-8.93,-9.04,0.0316,3,~0.2
2021-12-10,SFL,0,-11.21,-9.19,0.0122,3,~0.2
2021-12-13,CCOI,0,-8.25,-6.51,0.0214,3,~0.2
2021-12-27,MP,0,2.69,-1.47,0.0412,3,~0.2
2022-01-28,PCG,0,-4.81,-11.27,0.0578,4,~0.2
2022-01-28,ED,0,1.73,-0.44,0.0204,4,~0.2
2022-01-31,PCG,0,-5.0,-11.81,0.0576,4,~0.2
2022-02-08,VST,0,-2.16,-6.56,0.0313,4,~0.2
2022-02-09,VST,0,-3.42,-3.6,0.0368,4,~0.2
2022-02-18,ED,0,1.37,6.54,0.0237,4,~0.2
2022-02-22,ED,0,0.74,4.72,0.0313,4,~0.2
2022-02-25,FE,0,3.68,6.31,0.038,4,~0.2
2022-02-25,ED,0,4.58,3.96,0.0288,4,~0.2
2022-02-28,FE,0,6.5,5.73,0.0261,4,~0.2
2022-02-28,ED,0,5.1,4.37,0.0319,4,~0.2
2022-03-01,ED,0,3.95,5.88,0.0269,4,~0.2
2022-03-02,ED,0,1.69,3.14,0.0761,4,~0.2
2022-03-02,FE,0,5.78,5.3,0.0375,4,~0.2
2022-03-03,FE,0,3.8,3.84,0.0265,4,~0.2
2022-03-10,ACEL,0,-3.71,-3.11,0.047,4,~0.2
2022-03-14,CVBF,0,-2.71,-0.5,0.0282,4,~0.2
2022-03-15,CVBF,0,-1.01,1.39,0.0281,4,~0.2
2022-03-18,SSRM,0,1.75,2.4,0.2032,4,0.2~0.3
2022-03-21,SSRM,0,-2.44,1.38,0.1307,4,~0.2
2022-03-23,SSRM,0,0.65,-0.32,0.1118,4,~0.2
2022-03-24,SSRM,0,-0.96,-0.32,0.0737,4,~0.2
2022-03-25,SFL,0,0.49,1.55,0.0515,4,~0.2
2022-03-25,SSRM,0,0.63,3.31,0.0498,4,~0.2
2022-03-28,SFL,0,1.18,1.18,0.0489,4,~0.2
2022-03-29,SFL,0,0.29,3.44,0.0583,4,~0.2
2022-03-30,SFL,0,-0.29,3.43,0.2083,4,0.2~0.3
2022-03-30,SSRM,1,-0.96,11.03,0.1117,4,~0.2
2022-03-31,SFL,0,0.59,5.01,0.1458,4,~0.2
2022-03-31,SSRM,1,0.64,10.8,0.0966,4,~0.2
2022-04-01,SSRM,1,2.66,8.64,0.1775,4,~0.2
2022-04-01,SFL,0,1.06,3.48,0.1042,4,~0.2
2022-04-04,SSRM,0,4.58,7.76,0.072,4,~0.2
2022-04-04,SFL,0,0.0,2.72,0.192,4,~0.2
2022-04-06,SSRM,0,12.11,6.24,0.0947,4,~0.2
2022-04-07,SSRM,0,10.1,1.92,0.0523,4,~0.2
2022-04-08,SBS,0,-1.29,-12.35,0.1706,4,~0.2
2022-04-12,HRMY,0,4.22,-7.61,0.0978,4,~0.2
2022-04-13,AROC,0,-0.94,-6.04,0.0307,4,~0.2
2022-04-13,HRMY,0,0.02,-9.71,0.0651,4,~0.2
2022-04-13,KRO,0,3.09,-2.84,0.0274,4,~0.2
2022-04-14,KRO,0,-0.62,-4.87,0.0555,4,~0.2
2022-04-18,DNOW,0,-4.96,-2.43,0.0424,4,~0.2
2022-04-18,KRO,0,-0.57,-3.77,0.0354,4,~0.2
2022-04-19,TEO,0,-16.51,-12.04,0.1274,4,~0.2
2022-04-20,CVBF,0,-1.18,1.43,0.034,4,~0.2
2022-04-20,SEI,0,-10.58,7.25,0.101,4,~0.2
2022-04-27,TNK,0,0.48,-8.09,0.0808,4,~0.2
2022-04-28,DK,0,11.49,5.41,0.1477,4,~0.2
2022-05-02,DK,1,-0.65,14.86,0.0735,4,~0.2
2022-05-04,GPRK,0,-15.51,-9.82,0.0485,4,~0.2
2022-05-04,TNK,0,-8.53,13.42,0.0597,4,~0.2
2022-05-04,SFL,0,-3.47,6.65,0.0799,4,~0.2
2022-05-05,TNK,1,-4.26,14.41,0.1553,4,~0.2
2022-05-06,CI,0,-2.89,-2.78,0.0301,4,~0.2
2022-05-09,CI,0,1.94,0.75,0.0245,4,~0.2
2022-05-11,UVV,0,6.56,7.14,0.0293,4,~0.2
2022-05-11,TAP,0,-6.06,-2.67,0.0436,4,~0.2
2022-05-12,UVV,0,1.69,6.26,0.0192,4,~0.2
2022-05-12,TAP,0,-8.62,-1.87,0.0402,4,~0.2
2022-05-13,TAP,0,-8.4,-1.39,0.0271,4,~0.2
2022-05-13,HRL,0,-9.3,-8.61,0.0274,4,~0.2
2022-05-16,CI,0,-1.17,0.68,0.0255,4,~0.2
2022-05-16,HRL,0,-9.18,-8.81,0.0221,4,~0.2
2022-05-16,TAP,0,-8.17,-1.62,0.0267,4,~0.2
2022-05-17,TAP,0,-3.8,-2.02,0.0446,4,~0.2
2022-05-17,KRO,1,12.17,19.29,0.0349,4,~0.2
2022-05-23,CI,0,1.87,-0.41,0.0222,4,~0.2
2022-05-24,CI,0,-0.14,-1.58,0.02,4,~0.2
2022-05-25,CI,0,-0.87,-3.07,0.0266,4,~0.2
2022-05-26,CTS,0,3.2,-2.26,0.0405,4,~0.2
2022-05-26,CI,0,-5.55,-5.8,0.03,4,~0.2
2022-05-27,DOW,0,-2.88,-15.03,0.025,4,~0.2
2022-06-10,GO,1,3.88,12.19,0.0651,4,~0.2
2022-06-14,GO,1,7.18,12.48,0.0621,4,~0.2
2022-06-15,GO,1,9.34,9.7,0.0519,4,~0.2
2022-06-21,CVBF,0,1.98,-0.2,0.0246,4,~0.2
2022-06-22,CVBF,0,0.2,-0.73,0.0208,4,~0.2
2022-06-24,CI,0,1.09,5.57,0.04,4,~0.2
2022-06-24,CVBF,0,1.58,-0.93,0.0346,4,~0.2
2022-06-27,CVBF,0,-0.24,-2.04,0.0307,4,~0.2
2022-06-27,CI,0,-1.13,4.28,0.0308,4,~0.2
2022-07-01,VRTX,0,2.35,-0.44,0.0511,4,~0.2
2022-07-01,PSN,0,-0.78,-2.15,0.0308,4,~0.2
2022-07-05,VRTX,0,0.36,0.21,0.0451,4,~0.2
2022-07-06,VRTX,0,-0.83,-1.94,0.1227,4,~0.2
2022-07-06,PSN,0,-2.19,1.87,0.0535,4,~0.2
2022-07-14,CORT,0,1.64,6.39,0.1969,4,~0.2
2022-07-15,CI,0,-1.79,0.46,0.0228,4,~0.2
2022-07-15,CORT,0,-1.21,5.21,0.1252,4,~0.2
2022-07-18,CORT,0,-1.19,1.64,0.1932,4,~0.2
2022-07-19,CI,0,0.08,-1.15,0.0302,4,~0.2
2022-07-19,ARGX,0,-2.08,-4.02,0.0892,4,~0.2
2022-07-20,HALO,0,2.32,-6.04,0.0747,4,~0.2
2022-07-25,CI,0,0.29,3.35,0.0254,4,~0.2
2022-07-25,HALO,0,-3.84,-10.76,0.054,4,~0.2
2022-07-26,TPL,0,2.76,-3.52,0.0853,4,~0.2
2022-07-26,HALO,0,-5.87,-14.91,0.047,4,~0.2
2022-07-26,CI,0,-1.23,3.72,0.0268,4,~0.2
2022-07-27,CI,0,-1.09,4.49,0.0426,4,~0.2
2022-07-27,HALO,0,-8.16,-14.7,0.0341,4,~0.2
2022-07-28,HALO,0,-10.15,-14.17,0.0282,4,~0.2
2022-07-28,CI,0,2.52,4.68,0.0376,4,~0.2
2022-07-28,ARGX,0,-1.03,0.31,0.0586,4,~0.2
2022-07-29,CI,0,2.33,5.65,0.0309,4,~0.2
2022-07-29,BSET,0,-9.72,-6.36,0.302,4,0.3~0.4
2022-08-01,CI,0,3.06,6.39,0.037,4,~0.2
2022-08-01,BSET,0,-7.62,-8.76,0.2227,4,0.2~0.3
2022-08-03,CI,0,5.64,7.31,0.0231,4,~0.2
2022-08-03,CORT,0,-3.38,-5.92,0.0753,4,~0.2
2022-08-04,CORT,0,-1.27,-3.07,0.1112,4,~0.2
2022-08-05,CORT,0,-1.01,-3.59,0.1137,4,~0.2
2022-08-08,CORT,0,-0.99,-4.23,0.1273,4,~0.2
2022-08-10,PSN,0,0.75,0.89,0.0324,4,~0.2
2022-08-12,PSN,0,1.31,-1.48,0.0275,4,~0.2
2022-08-12,CORT,0,-2.6,-5.95,0.0838,4,~0.2
2022-08-15,PSN,0,-2.13,-3.0,0.0406,4,~0.2
2022-08-16,PSN,0,-0.7,-3.61,0.0374,4,~0.2
2022-08-17,PSN,0,0.14,-3.36,0.026,4,~0.2
2022-08-18,TPL,0,-0.22,-0.04,0.0953,4,~0.2
2022-08-18,PSN,0,0.02,-4.36,0.0231,4,~0.2
2022-08-19,CVSA,0,0.86,-6.37,0.0271,4,~0.2
2022-08-19,PSN,0,-2.75,-6.16,0.0222,4,~0.2
2022-08-22,PSN,0,-0.9,-3.47,0.0387,4,~0.2
2022-08-23,PSN,0,-2.93,-3.0,0.027,4,~0.2
2022-08-23,CVSA,0,-2.68,-3.16,0.0859,4,~0.2
2022-08-24,TPL,0,1.44,-0.38,0.0932,4,~0.2
2022-08-24,IONS,0,-4.98,-1.07,0.0922,4,~0.2
2022-08-24,PSN,0,-3.5,-3.38,0.052,4,~0.2
2022-08-25,HXL,0,-7.14,-2.87,0.0798,4,~0.2
2022-08-25,PSN,0,-4.38,-2.21,0.0391,4,~0.2
2022-08-25,TPL,0,0.18,2.03,0.0489,4,~0.2
2022-08-25,AORT,0,-7.08,-2.8,0.147,4,~0.2
2022-08-30,ARQT,0,-16.54,-25.53,0.0878,4,~0.2
2022-08-31,CSIQ,0,-3.12,-10.6,0.0945,4,~0.2
2022-09-01,CSIQ,0,-4.31,-10.72,0.1218,4,~0.2
2022-09-02,CSIQ,0,-6.51,-9.64,0.1845,4,~0.2
2022-09-06,CSIQ,0,-5.87,-14.89,0.1186,4,~0.2
2022-09-07,MMYT,0,1.89,-8.52,0.0921,4,~0.2
2022-09-07,PCVX,0,3.49,-9.13,0.0726,4,~0.2
2022-09-08,RLMD,0,7.47,-4.56,0.1149,4,~0.2
2022-09-09,RLMD,0,6.84,0.03,0.2738,4,0.2~0.3
2022-09-09,PFGC,0,-6.45,-13.69,0.1641,4,~0.2
2022-09-09,FTI,0,0.0,-7.63,0.2078,4,0.2~0.3
2022-09-09,RGA,0,-0.24,-4.77,0.0191,4,~0.2
2022-09-12,RLMD,0,4.65,-1.4,0.2309,4,0.2~0.3
2022-09-12,PFGC,0,-6.94,-17.95,0.1589,4,~0.2
2022-09-12,PAA,0,-1.57,-15.94,0.0475,4,~0.2
2022-09-15,SNDX,0,-7.16,0.57,0.1754,4,~0.2
2022-09-28,SNDX,0,0.86,-0.86,0.2118,4,0.2~0.3
2022-09-29,SNDX,0,6.19,-2.87,0.2689,4,0.2~0.3
2022-09-30,NBIX,0,1.92,1.9,0.0435,4,~0.2
2022-10-03,IRDM,0,3.78,6.3,0.0312,4,~0.2
2022-10-03,PLMR,0,5.25,1.83,0.1504,4,~0.2
2022-10-03,SNDX,0,-2.57,-1.0,0.079,4,~0.2
2022-10-03,NBIX,0,0.11,4.07,0.03,4,~0.2
2022-10-04,FTI,0,2.64,4.51,0.0712,4,~0.2
2022-10-05,FTI,0,-0.11,7.24,0.1248,4,~0.2
2022-10-13,HQY,0,1.93,1.86,0.0485,4,~0.2
2022-10-17,HQY,0,4.29,7.55,0.0794,4,~0.2
2022-10-18,HQY,1,5.17,8.74,0.0379,4,~0.2
2022-10-19,HQY,0,4.6,5.89,0.0747,4,~0.2
2022-10-25,IRDM,1,6.21,8.17,0.0877,4,~0.2
2022-10-26,IRDM,0,3.16,5.23,0.1444,4,~0.2
2022-10-31,ITUB,0,-2.06,-14.95,0.1118,4,~0.2
2022-11-01,ITUB,0,-3.54,-15.68,0.1032,4,~0.2
2022-11-01,DECK,0,-8.16,-4.33,0.0797,4,~0.2
2022-11-01,FTI,1,14.33,15.64,0.0863,4,~0.2
2022-11-03,ITUB,0,-14.26,-17.83,0.0449,4,~0.2
2022-11-04,ITUB,0,-16.75,-17.25,0.0696,4,~0.2
2022-11-04,SPXC,0,8.14,5.65,0.0679,4,~0.2
2022-11-04,AGYS,0,4.5,5.9,0.0605,4,~0.2
2022-11-04,ADUS,0,-3.74,-1.87,0.0637,4,~0.2
2022-11-07,AGYS,0,1.75,2.02,0.0418,4,~0.2
2022-11-07,ADUS,0,-3.5,-4.72,0.0494,4,~0.2
2022-11-07,BATRK,0,-1.39,6.42,0.0258,4,~0.2
2022-11-07,PSO,0,2.2,6.6,0.0373,4,~0.2
2022-11-08,PSO,0,4.22,7.61,0.0523,4,~0.2
2022-11-08,BHE,0,1.76,1.55,0.0493,4,~0.2
2022-11-10,BATRK,0,4.45,4.51,0.0329,4,~0.2
2022-11-10,CMI,0,2.58,3.42,0.0298,4,~0.2
2022-11-10,NSP,0,-2.09,0.31,0.0614,4,~0.2
2022-11-15,GEO,1,10.09,28.2,0.1024,4,~0.2
2022-11-16,IRDM,0,-0.98,0.73,0.0516,4,~0.2
2022-11-16,GEO,1,12.09,29.95,0.082,4,~0.2
2022-11-17,IRDM,0,0.61,1.25,0.0487,4,~0.2
2022-11-18,NSP,0,-0.21,0.51,0.0345,4,~0.2
2022-11-18,CPB,0,2.64,3.37,0.0257,4,~0.2
2022-11-18,IRDM,0,-1.42,-3.12,0.0365,4,~0.2
2022-11-18,LW,0,1.73,4.36,0.0433,4,~0.2
2022-11-21,CPB,0,0.82,1.53,0.0493,4,~0.2
2022-11-21,NSP,0,-2.93,-1.38,0.051,4,~0.2
2022-11-21,LW,0,-1.3,0.14,0.0184,4,~0.2
2022-11-22,CPB,0,2.09,6.87,0.0413,4,~0.2
2022-11-22,FCFS,0,-2.23,-6.01,0.0501,4,~0.2
2022-11-22,AMN,0,-0.66,-4.57,0.0375,4,~0.2
2022-11-22,NBIX,0,5.18,0.59,0.0387,4,~0.2
