date,ticker,name,label,r5,r10,lgbm_score,fold,score_bin
2023-07-03,000400,Lotte Non-Life Insurance Co. Ltd.,0,-1.72,-6.39,0.1813,4,~0.2
2023-07-04,000400,Lotte Non-Life Insurance Co. Ltd.,0,-2.97,-6.99,0.1914,4,~0.2
2023-07-05,000400,Lotte Non-Life Insurance Co. Ltd.,0,-2.38,-7.27,0.1708,4,~0.2
2023-07-06,000400,Lotte Non-Life Insurance Co. Ltd.,0,-3.88,-8.71,0.181,4,~0.2
2023-07-06,109610,S.Y.PANEL Co Ltd,0,-4.56,-14.73,0.19,4,~0.2
2023-07-11,003030,SeAH Steel Corp.,0,-6.6,0.24,0.2327,4,0.2~0.3
2023-07-12,003030,SeAH Steel Corp.,0,-5.37,-6.24,0.1808,4,~0.2
2023-07-13,204020,GRITEE Inc,0,-3.21,-2.77,0.1675,4,~0.2
2023-07-17,74600,Wonik QnC Corporation,0,-6.19,-3.58,0.238,4,0.2~0.3
2023-07-18,311060,311060,0,-1.81,-9.39,0.2257,4,0.2~0.3
2023-07-19,311060,311060,0,-9.24,-9.24,0.2639,4,0.2~0.3
2023-07-20,35460,Kisan Telecom Co. Ltd,0,-19.01,-18.73,0.1606,4,~0.2
2023-07-20,000500,Gaon Cable Co. Ltd.,0,2.82,4.0,0.1973,4,~0.2
2023-07-20,41920,MEDIANA Co.Ltd,0,-1.48,-1.48,0.1836,4,~0.2
2023-07-24,36890,JINSUNG T.E.C. Inc,0,-0.33,-6.6,0.2109,4,0.2~0.3
2023-07-25,003030,SeAH Steel Corp.,0,-2.2,-6.44,0.164,4,~0.2
2023-07-27,161890,Korea Kolmar,1,2.22,15.98,0.1728,4,~0.2
2023-07-28,41920,MEDIANA Co.Ltd,0,-6.77,-5.97,0.1989,4,~0.2
2023-07-31,000500,Gaon Cable Co. Ltd.,0,-6.17,4.85,0.206,4,0.2~0.3
2023-07-31,017890,Korea Alcohol Industrial Co. Ltd,0,4.52,3.2,0.1809,4,~0.2
2023-08-01,017890,Korea Alcohol Industrial Co. Ltd,0,4.2,-1.17,0.224,4,0.2~0.3
2023-08-02,017890,Korea Alcohol Industrial Co. Ltd,0,4.02,1.54,0.1836,4,~0.2
2023-08-04,244880,244880,0,-0.25,0.5,0.2117,4,0.2~0.3
2023-08-07,244880,244880,0,-6.91,0.5,0.2419,4,0.2~0.3
2023-08-09,68760,Celltrion Pharm Inc,0,-13.49,-23.52,0.1889,4,~0.2
2023-08-10,000500,Gaon Cable Co. Ltd.,0,-4.78,-0.87,0.1678,4,~0.2
2023-08-11,244880,244880,0,0.76,1.64,0.2337,4,0.2~0.3
2023-08-16,244880,244880,0,4.5,5.0,0.179,4,~0.2
2023-08-17,244880,244880,0,7.0,2.5,0.2381,4,0.2~0.3
2023-08-18,244880,244880,0,6.88,-12.25,0.2191,4,0.2~0.3
2023-08-21,086890,ISU Abxis Co. Ltd,0,5.31,0.95,0.1977,4,~0.2
2023-08-21,244880,244880,0,0.88,-15.5,0.2724,4,0.2~0.3
2023-08-22,244880,244880,0,5.62,-15.38,0.2025,4,0.2~0.3
2023-08-22,108675,LG Hausys Ltd. Pfd.,0,2.56,-3.03,0.2015,4,0.2~0.3
2023-08-24,58820,CMG Pharmaceutical Co. Ltd,0,-4.49,-6.64,0.1772,4,~0.2
2023-08-24,259630,mPLUS Corp,1,5.15,12.92,0.1678,4,~0.2
2023-08-24,35420,Naver Corporation,0,-6.33,-5.46,0.2031,4,0.2~0.3
2023-08-28,000150,Doosan,1,-3.2,28.76,0.1966,4,~0.2
2023-08-29,000150,Doosan,1,-1.84,22.44,0.1716,4,~0.2
2023-08-29,084870,TBH Global Co. Ltd.,0,6.48,2.55,0.1636,4,~0.2
2023-08-29,203650,Dream Security co. Ltd,0,-3.86,-5.73,0.179,4,~0.2
2023-08-30,244880,244880,0,-19.4,-23.69,0.1899,4,~0.2
2023-08-30,36830,Soulbrain Holdings Co. Ltd,0,-3.95,-16.21,0.1685,4,~0.2
2023-08-30,203650,Dream Security co. Ltd,0,-5.33,-3.46,0.209,4,0.2~0.3
2023-09-08,000150,Doosan,0,14.64,-1.88,0.169,4,~0.2
2023-09-11,31510,Austem Company Ltd,0,2.11,-4.05,0.1701,4,~0.2
2023-09-12,31510,Austem Company Ltd,0,0.78,-3.0,0.1817,4,~0.2
2023-09-14,31510,Austem Company Ltd,0,-7.02,-0.54,0.1878,4,~0.2
2023-09-15,160980,Cymechs Inc,0,-4.95,-5.56,0.172,4,~0.2
2023-09-15,31510,Austem Company Ltd,0,-6.49,1.08,0.2382,4,0.2~0.3
2023-09-18,160980,Cymechs Inc,0,-3.18,-4.84,0.1985,4,~0.2
2023-09-18,31510,Austem Company Ltd,0,-6.03,2.93,0.2239,4,0.2~0.3
2023-09-18,004490,Sebang Global Battery Co. Ltd.,0,-5.51,-10.71,0.1626,4,~0.2
2023-09-19,31510,Austem Company Ltd,0,-3.75,3.86,0.1918,4,~0.2
2023-09-19,004490,Sebang Global Battery Co. Ltd.,0,-7.27,-12.48,0.2049,4,0.2~0.3
2023-09-20,31510,Austem Company Ltd,0,0.72,7.13,0.2274,4,0.2~0.3
2023-09-26,60540,System and Application Technologies Co. Ltd,0,1.62,-6.5,0.2236,4,0.2~0.3
2023-09-27,79940,GABIA Inc,0,2.22,4.86,0.1718,4,~0.2
2023-10-04,79940,GABIA Inc,0,3.31,0.69,0.1719,4,~0.2
2023-10-05,003690,Korean Reinsurance Co. Ltd.,0,1.64,5.51,0.1862,4,~0.2
2023-10-06,086820,Biosolution Co.Ltd,0,-13.21,-23.92,0.2025,4,0.2~0.3
2023-10-10,60540,System and Application Technologies Co. Ltd,0,-7.99,-12.08,0.1863,4,~0.2
2023-10-11,001530,Dong-Il Corp.,0,-0.17,-10.17,0.2372,4,0.2~0.3
2023-10-12,001530,Dong-Il Corp.,0,-4.76,-16.67,0.2366,4,0.2~0.3
2023-10-13,204020,GRITEE Inc,0,-8.59,-5.63,0.1615,4,~0.2
2023-10-16,204020,GRITEE Inc,0,-6.76,-1.97,0.1653,4,~0.2
2023-10-17,001530,Dong-Il Corp.,0,-10.0,-8.79,0.219,4,0.2~0.3
2023-10-17,79940,GABIA Inc,0,-1.16,-6.37,0.189,4,~0.2
2023-10-18,001530,Dong-Il Corp.,0,-10.02,-2.59,0.191,4,~0.2
2023-10-24,79940,GABIA Inc,0,-5.27,-3.58,0.1565,4,~0.2
2023-10-25,79940,GABIA Inc,0,-4.74,0.39,0.1793,4,~0.2
2023-11-03,094970,JMT Co.Ltd,0,3.83,-13.74,0.202,4,0.2~0.3
2023-11-03,79550,LIG Nex1 Co. Ltd.,0,8.93,3.2,0.1802,4,~0.2
2023-11-06,79550,LIG Nex1 Co. Ltd.,0,6.95,2.54,0.1737,4,~0.2
2023-11-09,094970,JMT Co.Ltd,0,-12.92,-13.81,0.1877,4,~0.2
2023-11-10,003690,Korean Reinsurance Co. Ltd.,0,2.37,-11.05,0.1699,4,~0.2
2023-11-15,010060,OCI Co Ltd,0,-3.56,-5.39,0.1858,4,~0.2
2023-11-15,010660,Hwacheon Machinery Co. Ltd.,0,-0.33,-3.01,0.1842,4,~0.2
2023-11-16,010660,Hwacheon Machinery Co. Ltd.,0,-0.44,3.88,0.191,4,~0.2
2023-11-17,003690,Korean Reinsurance Co. Ltd.,0,-13.11,-15.09,0.1704,4,~0.2
2023-11-21,002290,Samil Enterprise Co. Ltd,0,-4.42,0.0,0.1541,4,~0.2
2023-11-22,002290,Samil Enterprise Co. Ltd,0,-4.97,-1.78,0.1735,4,~0.2
2023-11-23,002290,Samil Enterprise Co. Ltd,0,-1.9,-1.66,0.1862,4,~0.2
2023-11-23,196300,Anygen Co. Ltd.,0,-7.51,-5.57,0.1846,4,~0.2
2023-11-24,002290,Samil Enterprise Co. Ltd,0,-1.21,0.97,0.193,4,~0.2
2023-11-28,239890,P&H Tech Co. Ltd.,0,-1.67,-2.71,0.1685,4,~0.2
2023-11-29,239890,P&H Tech Co. Ltd.,0,-3.13,-3.55,0.1957,4,~0.2
2023-11-30,239890,P&H Tech Co. Ltd.,0,-6.38,-2.47,0.1673,4,~0.2
2023-11-30,79550,LIG Nex1 Co. Ltd.,1,0.82,30.26,0.1786,4,~0.2
2023-11-30,33540,Paratech Company Limited,1,11.17,21.3,0.2096,4,0.2~0.3
2023-12-04,192390,Winhitech Co Ltd,0,1.17,1.52,0.1678,4,~0.2
2023-12-05,003960,Sajodaerim Corp.,0,-5.2,-1.04,0.2743,4,0.2~0.3
2023-12-06,192390,Winhitech Co Ltd,0,1.29,0.7,0.1752,4,~0.2
2023-12-08,192390,Winhitech Co Ltd,0,-1.28,-1.16,0.2245,4,0.2~0.3
2023-12-11,259960,Krafton Inc,0,-2.11,-14.93,0.1888,4,~0.2
2023-12-11,192390,Winhitech Co Ltd,0,0.35,-2.54,0.2461,4,0.2~0.3
2023-12-13,356860,TLB Co. Ltd.,1,-0.38,14.85,0.1731,4,~0.2
2023-12-13,280360,Lotte Confectionery Co Ltd,0,-2.89,-6.0,0.1648,4,~0.2
2023-12-13,259960,Krafton Inc,0,-1.18,-8.46,0.1809,4,~0.2
2023-12-14,281820,KCTech Co Ltd,0,-6.15,7.64,0.1611,4,~0.2
2023-12-14,280360,Lotte Confectionery Co Ltd,0,-4.19,-6.7,0.174,4,~0.2
2023-12-15,281820,KCTech Co Ltd,1,-3.38,16.92,0.1821,4,~0.2
2023-12-18,281820,KCTech Co Ltd,1,-1.71,19.73,0.1777,4,~0.2
2023-12-21,141080,LegoChem Biosciences Inc,1,32.52,19.84,0.1567,4,~0.2
2023-12-21,239890,P&H Tech Co. Ltd.,0,0.2,6.95,0.1781,4,~0.2
2023-12-26,092460,Hanla IMS Co. Ltd,0,-3.98,-9.14,0.2229,4,0.2~0.3
2023-12-27,281820,KCTech Co Ltd,1,13.28,9.59,0.1885,4,~0.2
2023-12-28,281820,KCTech Co Ltd,0,13.81,7.84,0.2242,4,0.2~0.3
2024-01-02,405100,QRT Inc.,0,1.65,4.46,0.1751,5,~0.2
2024-01-02,323280,Taesung Co. Ltd.,0,3.07,-2.96,0.2087,5,0.2~0.3
2024-01-02,192390,Winhitech Co Ltd,0,-3.74,-8.64,0.1778,5,~0.2
2024-01-03,192390,Winhitech Co Ltd,0,-5.93,-9.42,0.1778,5,~0.2
2024-01-03,211050,Incar Financial Service Co. Ltd.,0,5.82,7.48,0.1767,5,~0.2
2024-01-03,002290,Samil Enterprise Co. Ltd,0,-6.21,-8.55,0.1924,5,~0.2
2024-01-04,192390,Winhitech Co Ltd,0,-7.32,-10.8,0.1751,5,~0.2
2024-01-04,52860,I&C Technology Co. Ltd,1,1.4,14.56,0.1768,5,~0.2
2024-01-04,002290,Samil Enterprise Co. Ltd,0,-2.01,-6.49,0.1767,5,~0.2
2024-01-05,192390,Winhitech Co Ltd,0,-6.67,-8.89,0.1778,5,~0.2
2024-01-05,013030,Hy-Lok Corporation,0,-4.48,-10.93,0.1775,5,~0.2
2024-01-05,002290,Samil Enterprise Co. Ltd,0,-3.5,-7.48,0.1758,5,~0.2
2024-01-08,52860,I&C Technology Co. Ltd,1,3.97,16.55,0.1768,5,~0.2
2024-01-09,52860,I&C Technology Co. Ltd,1,2.94,24.53,0.2087,5,0.2~0.3
2024-01-09,003960,Sajodaerim Corp.,0,-6.36,-6.07,0.1758,5,~0.2
2024-01-09,405100,QRT Inc.,1,2.76,70.97,0.1778,5,~0.2
2024-01-10,52860,I&C Technology Co. Ltd,1,2.96,24.35,0.1966,5,~0.2
2024-01-11,52860,I&C Technology Co. Ltd,1,12.98,14.36,0.2087,5,0.2~0.3
2024-01-11,005290,Dongjin Semichem Co. Ltd,0,-3.21,0.36,0.1778,5,~0.2
2024-01-11,003960,Sajodaerim Corp.,0,-6.46,-7.36,0.1794,5,~0.2
2024-01-12,52860,I&C Technology Co. Ltd,1,16.49,14.93,0.1768,5,~0.2
2024-01-12,005290,Dongjin Semichem Co. Ltd,0,0.48,-0.24,0.1933,5,~0.2
2024-01-15,272210,Hanwha Systems Co Ltd,0,-1.54,-18.2,0.1933,5,~0.2
2024-01-15,005290,Dongjin Semichem Co. Ltd,0,2.93,-0.98,0.1966,5,~0.2
2024-01-16,272210,Hanwha Systems Co Ltd,0,-7.78,-17.9,0.1933,5,~0.2
2024-01-16,58610,SPG Co. Ltd,0,-6.12,-15.99,0.2042,5,0.2~0.3
2024-01-18,323280,Taesung Co. Ltd.,0,20.7,-2.09,0.2052,5,0.2~0.3
2024-01-18,236810,NBT Inc.,0,-3.68,-22.27,0.2052,5,0.2~0.3
2024-01-19,323280,Taesung Co. Ltd.,0,8.56,-7.42,0.1775,5,~0.2
2024-01-19,52460,iCRAFT Co. Ltd,0,-2.32,-10.67,0.1751,5,~0.2
2024-01-19,357780,Soulbrain Co. Ltd,0,-5.81,-8.31,0.1778,5,~0.2
2024-01-19,005290,Dongjin Semichem Co. Ltd,0,-0.71,-5.36,0.1767,5,~0.2
2024-01-22,74600,Wonik QnC Corporation,0,-7.39,-12.26,0.1775,5,~0.2
2024-01-22,236810,NBT Inc.,0,-10.54,-23.66,0.2052,5,0.2~0.3
2024-01-22,357780,Soulbrain Co. Ltd,0,-10.51,-12.64,0.1767,5,~0.2
2024-01-22,78350,Hanyang Digitech Co. Ltd,0,-4.53,-12.42,0.1768,5,~0.2
2024-01-23,78350,Hanyang Digitech Co. Ltd,0,0.56,-10.83,0.1768,5,~0.2
2024-01-23,236810,NBT Inc.,0,-10.52,-22.32,0.1775,5,~0.2
2024-01-23,45340,Total Soft Bank Ltd,0,-4.2,-1.05,0.1789,5,~0.2
2024-01-23,357780,Soulbrain Co. Ltd,0,-8.82,-7.99,0.1767,5,~0.2
2024-01-24,42510,Raonsecure Co. Ltd,0,-2.84,-5.48,0.1935,5,~0.2
2024-01-24,236810,NBT Inc.,0,-17.1,-21.72,0.1775,5,~0.2
2024-01-24,357780,Soulbrain Co. Ltd,0,-10.13,-9.47,0.1767,5,~0.2
2024-01-24,78350,Hanyang Digitech Co. Ltd,0,-4.24,-14.92,0.1933,5,~0.2
2024-01-24,183300,KoMiCo Ltd,0,-9.09,-14.16,0.1751,5,~0.2
2024-01-25,357780,Soulbrain Co. Ltd,0,-11.04,-10.71,0.1767,5,~0.2
2024-01-25,78350,Hanyang Digitech Co. Ltd,0,-8.28,-8.9,0.1778,5,~0.2
2024-01-25,114810,Iones Co. Ltd,0,-9.65,-8.66,0.1767,5,~0.2
2024-01-26,114810,Iones Co. Ltd,0,-8.08,-7.48,0.1758,5,~0.2
2024-01-29,44450,KSS Line Ltd.,0,-0.52,-6.51,0.1751,5,~0.2
2024-01-30,44450,KSS Line Ltd.,0,-2.61,-6.48,0.1751,5,~0.2
2024-01-30,78350,Hanyang Digitech Co. Ltd,0,-11.33,-0.25,0.1958,5,~0.2
2024-01-31,123410,Korea Fuel-Tech Corporation,1,12.44,42.93,0.1775,5,~0.2
2024-02-02,44450,KSS Line Ltd.,0,-6.56,-5.95,0.1797,5,~0.2
2024-02-05,44450,KSS Line Ltd.,0,-6.02,-4.67,0.1797,5,~0.2
2024-02-07,73010,KSP Co. Ltd.,0,-1.73,-5.2,0.1832,5,~0.2
2024-02-13,65680,UJU Electronics Co. Ltd,0,-4.18,-1.27,0.1767,5,~0.2
2024-02-14,012450,Hanwha Techwin Co. Ltd.,1,5.54,32.95,0.1767,5,~0.2
2024-02-14,73010,KSP Co. Ltd.,0,-8.02,-0.56,0.1751,5,~0.2
2024-02-14,114840,iFamily Co. Ltd.,0,-0.15,-49.33,0.1832,5,~0.2
2024-02-14,65680,UJU Electronics Co. Ltd,0,-2.96,-0.48,0.1767,5,~0.2
2024-02-15,65680,UJU Electronics Co. Ltd,0,-1.47,-4.84,0.1767,5,~0.2
2024-02-15,012450,Hanwha Techwin Co. Ltd.,1,9.04,29.4,0.1767,5,~0.2
2024-02-15,73010,KSP Co. Ltd.,0,-8.58,3.23,0.1789,5,~0.2
2024-02-15,114840,iFamily Co. Ltd.,0,2.8,-46.9,0.2187,5,0.2~0.3
2024-02-16,65680,UJU Electronics Co. Ltd,0,-1.26,-1.56,0.1789,5,~0.2
2024-02-16,000500,Gaon Cable Co. Ltd.,0,2.87,-5.35,0.1957,5,~0.2
2024-02-16,123860,AnaPass Inc,0,-5.01,-8.05,0.179,5,~0.2
2024-02-16,009540,Hyundai Heavy Industries Co. Ltd.,0,-4.09,-10.09,0.1785,5,~0.2
2024-02-19,009970,Youngone Holdings Co. Ltd.,0,2.49,2.82,0.1832,5,~0.2
2024-02-19,009540,Hyundai Heavy Industries Co. Ltd.,0,-6.69,-7.78,0.1767,5,~0.2
2024-02-20,31980,PSK HOLDINGS Inc,1,18.63,23.58,0.1778,5,~0.2
2024-02-20,009970,Youngone Holdings Co. Ltd.,0,2.52,3.07,0.1874,5,~0.2
2024-02-21,31980,PSK HOLDINGS Inc,1,25.94,18.12,0.1832,5,~0.2
2024-03-04,002380,KCC Corp.,0,-0.89,-2.14,0.1832,5,~0.2
2024-03-04,005830,Dongbu Insurance Co. Ltd.,0,-2.62,2.22,0.1775,5,~0.2
2024-03-05,203650,Dream Security co. Ltd,0,-3.05,-5.08,0.2143,5,0.2~0.3
2024-03-05,002380,KCC Corp.,0,-1.61,0.54,0.1751,5,~0.2
2024-03-06,203650,Dream Security co. Ltd,0,0.64,-5.24,0.1786,5,~0.2
2024-03-11,73010,KSP Co. Ltd.,0,9.17,6.39,0.1778,5,~0.2
2024-03-12,73010,KSP Co. Ltd.,0,6.53,3.89,0.1797,5,~0.2
2024-03-13,203650,Dream Security co. Ltd,0,-5.84,-7.23,0.1767,5,~0.2
2024-03-18,950170,JTC Inc,1,4.7,8.17,0.1778,5,~0.2
2024-03-20,002380,KCC Corp.,0,-6.9,-10.52,0.1775,5,~0.2
2024-03-21,005830,Dongbu Insurance Co. Ltd.,0,-6.6,-7.76,0.179,5,~0.2
2024-03-21,002380,KCC Corp.,0,-8.3,-11.07,0.1775,5,~0.2
2024-03-21,012330,"Hyundai Mobis Co.,Ltd",0,-1.69,-8.27,0.1778,5,~0.2
2024-03-22,012330,"Hyundai Mobis Co.,Ltd",0,-2.67,-7.44,0.1775,5,~0.2
2024-03-22,005830,Dongbu Insurance Co. Ltd.,0,-8.59,-6.85,0.1778,5,~0.2
2024-03-22,002380,KCC Corp.,0,-9.27,-9.62,0.1775,5,~0.2
2024-03-25,005830,Dongbu Insurance Co. Ltd.,0,-10.81,-8.42,0.1778,5,~0.2
2024-03-26,012330,"Hyundai Mobis Co.,Ltd",0,-6.43,-8.13,0.1751,5,~0.2
2024-03-26,005830,Dongbu Insurance Co. Ltd.,0,-7.75,-7.07,0.1751,5,~0.2
2024-03-27,012330,"Hyundai Mobis Co.,Ltd",0,-9.07,-5.1,0.2087,5,0.2~0.3
2024-03-28,014830,Unid Co. Ltd.,0,6.27,7.49,0.1785,5,~0.2
2024-03-28,012330,"Hyundai Mobis Co.,Ltd",0,-6.69,-8.03,0.179,5,~0.2
2024-03-29,014830,Unid Co. Ltd.,0,6.27,7.25,0.1785,5,~0.2
2024-03-29,357780,Soulbrain Co. Ltd,0,0.64,-4.48,0.1785,5,~0.2
2024-04-01,357780,Soulbrain Co. Ltd,0,-1.59,-5.9,0.1785,5,~0.2
2024-04-02,357780,Soulbrain Co. Ltd,0,-4.81,-2.88,0.1785,5,~0.2
2024-04-03,357780,Soulbrain Co. Ltd,0,-6.13,-2.58,0.1785,5,~0.2
2024-04-04,357780,Soulbrain Co. Ltd,0,-4.33,-4.65,0.1752,5,~0.2
2024-04-09,006620,DongKoo Bio&Pharma Co. Ltd,1,5.83,13.13,0.1779,5,~0.2
2024-04-09,317870,ENVIONEER Co.Ltd,0,-4.51,-2.91,0.1778,5,~0.2
2024-04-11,006620,DongKoo Bio&Pharma Co. Ltd,1,10.48,11.45,0.1785,5,~0.2
2024-04-12,006620,DongKoo Bio&Pharma Co. Ltd,1,5.6,8.0,0.1767,5,~0.2
2024-04-15,006620,DongKoo Bio&Pharma Co. Ltd,1,9.92,9.6,0.205,5,0.2~0.3
2024-04-16,006620,DongKoo Bio&Pharma Co. Ltd,0,10.11,7.22,0.1767,5,~0.2
2024-04-18,74600,Wonik QnC Corporation,0,-4.97,1.96,0.1785,5,~0.2
2024-04-22,208140,JUNGDAWN Co. Ltd,0,7.01,6.04,0.1786,5,~0.2
2024-04-29,357780,Soulbrain Co. Ltd,0,0.16,-4.49,0.1785,5,~0.2
2024-05-02,74600,Wonik QnC Corporation,0,3.55,0.3,0.1767,5,~0.2
2024-05-02,357780,Soulbrain Co. Ltd,0,-0.16,0.97,0.1785,5,~0.2
2024-05-03,74600,Wonik QnC Corporation,0,0.74,3.4,0.1958,5,~0.2
2024-05-03,214150,CLASSYS Inc,1,23.34,31.16,0.1763,5,~0.2
2024-05-03,357780,Soulbrain Co. Ltd,0,-4.21,5.02,0.1767,5,~0.2
2024-05-07,74600,Wonik QnC Corporation,0,2.07,0.44,0.1778,5,~0.2
2024-05-09,018290,VT GMP Co.Ltd,1,20.91,22.73,0.1778,5,~0.2
2024-05-20,254160,254160,0,-6.51,-3.17,0.2087,5,0.2~0.3
2024-05-20,42370,Vitzro Tech Co. Ltd,0,-7.04,-17.41,0.1778,5,~0.2
2024-05-22,126720,Soosan Industries Co. Ltd.,0,19.07,7.71,0.1767,5,~0.2
2024-05-31,298020,Hyosung TNC Corp,0,-8.84,-8.72,0.1768,5,~0.2
2024-06-03,74600,Wonik QnC Corporation,1,7.74,9.74,0.1928,5,~0.2
2024-06-05,74600,Wonik QnC Corporation,1,8.47,8.9,0.1785,5,~0.2
2024-06-07,009540,Hyundai Heavy Industries Co. Ltd.,1,2.89,12.3,0.1767,5,~0.2
2024-06-10,009540,Hyundai Heavy Industries Co. Ltd.,1,2.23,14.55,0.1767,5,~0.2
2024-06-11,009540,Hyundai Heavy Industries Co. Ltd.,1,3.66,13.54,0.1767,5,~0.2
2024-06-12,000210,DL Holdings CO. LTD.,0,-5.74,-0.34,0.1832,5,~0.2
2024-06-12,362320,Chungdamglobal Co. Ltd.,1,46.83,46.6,0.1794,5,~0.2
2024-06-12,35810,EASY HOLDINGS Co. Ltd,0,-3.82,-4.28,0.1767,5,~0.2
2024-06-14,35810,EASY HOLDINGS Co. Ltd,0,-4.11,-6.09,0.1767,5,~0.2
2024-06-19,51160,GaeaSoft Corp,0,11.82,5.36,0.1775,5,~0.2
2024-06-20,009070,KCTC,0,-0.21,-6.97,0.2042,5,0.2~0.3
2024-06-21,009070,KCTC,0,3.62,-8.2,0.1775,5,~0.2
2024-06-24,009070,KCTC,0,-0.53,-8.78,0.2042,5,0.2~0.3
2024-06-25,005880,Korea Line Corp.,0,8.15,-4.48,0.1775,5,~0.2
2024-06-25,194480,Devsisters corporation,0,-7.84,-12.1,0.1767,5,~0.2
2024-06-26,005880,Korea Line Corp.,0,5.87,-5.06,0.1775,5,~0.2
2024-06-26,086450,DongKook Pharmaceutical Co. Ltd,0,-5.38,-3.92,0.1775,5,~0.2
2024-06-27,086450,DongKook Pharmaceutical Co. Ltd,0,-7.42,-1.99,0.1775,5,~0.2
2024-07-01,086450,DongKook Pharmaceutical Co. Ltd,0,-4.28,-0.67,0.179,5,~0.2
2024-07-02,70960,Yong Pyong Resort Corp,0,-3.89,1.67,0.1767,5,~0.2
2024-07-02,086450,DongKook Pharmaceutical Co. Ltd,0,-5.52,-2.11,0.1767,5,~0.2
2024-07-04,337930,Brand X Co. Ltd.,1,27.57,22.29,0.1775,5,~0.2
2024-07-08,54540,SAMYOUNG M-Tek Co. Ltd,1,0.53,8.76,0.1789,5,~0.2
2024-07-10,140860,Parksystems Corp,0,-12.02,-8.13,0.1775,5,~0.2
2024-07-10,54540,SAMYOUNG M-Tek Co. Ltd,0,10.5,5.83,0.1789,5,~0.2
2024-07-10,004910,Cho Kwang Pain,0,1.47,2.13,0.1785,5,~0.2
2024-07-15,54540,SAMYOUNG M-Tek Co. Ltd,1,8.18,11.8,0.1957,5,~0.2
2024-07-15,004910,Cho Kwang Pain,0,-4.42,6.03,0.1767,5,~0.2
2024-07-16,004910,Cho Kwang Pain,0,-2.64,1.32,0.1767,5,~0.2
2024-07-17,000370,Hanwha General,1,-2.68,8.24,0.1785,5,~0.2
2024-07-17,092460,Hanla IMS Co. Ltd,0,-3.47,5.47,0.1767,5,~0.2
2024-07-18,092460,Hanla IMS Co. Ltd,0,-3.26,7.47,0.1785,5,~0.2
2024-07-18,000370,Hanwha General,0,-6.92,7.29,0.1785,5,~0.2
2024-07-25,82800,Vivozon Healthcare Inc,1,33.53,14.24,0.1775,5,~0.2
2024-07-26,82800,Vivozon Healthcare Inc,1,30.31,15.9,0.1775,5,~0.2
2024-07-26,092460,Hanla IMS Co. Ltd,0,-0.13,-0.4,0.1832,5,~0.2
2024-07-29,000370,Hanwha General,0,-2.11,5.37,0.1875,5,~0.2
2024-08-08,178600,178600,0,-7.74,-19.88,0.1786,5,~0.2
2024-08-09,333430,Il Seung Co. Ltd.,0,-15.53,-15.03,0.1767,5,~0.2
2024-08-14,267250,Hyundai Heavy Industries Holdings Co Ltd,0,-0.24,-1.1,0.1775,5,~0.2
2024-08-16,000320,NOROO Holdings Co. Ltd.,0,-1.12,-1.42,0.1758,5,~0.2
2024-08-16,267250,Hyundai Heavy Industries Holdings Co Ltd,0,0.61,-0.61,0.1775,5,~0.2
2024-08-19,000320,NOROO Holdings Co. Ltd.,0,-1.41,-1.63,0.1758,5,~0.2
2024-08-19,267250,Hyundai Heavy Industries Holdings Co Ltd,0,0.61,-3.56,0.1767,5,~0.2
2024-08-20,267250,Hyundai Heavy Industries Holdings Co Ltd,0,-0.12,-3.85,0.1767,5,~0.2
2024-08-20,000320,NOROO Holdings Co. Ltd.,0,-1.76,-2.5,0.1779,5,~0.2
2024-08-21,000320,NOROO Holdings Co. Ltd.,0,-2.65,-5.23,0.1758,5,~0.2
2024-08-21,267250,Hyundai Heavy Industries Holdings Co Ltd,0,-1.69,-6.03,0.1775,5,~0.2
2024-08-22,267250,Hyundai Heavy Industries Holdings Co Ltd,0,-0.86,-6.13,0.1942,5,~0.2
2024-08-22,000320,NOROO Holdings Co. Ltd.,0,-1.94,-3.96,0.1786,5,~0.2
2024-08-23,267250,Hyundai Heavy Industries Holdings Co Ltd,0,-1.22,-5.49,0.1751,5,~0.2
2024-08-26,267250,Hyundai Heavy Industries Holdings Co Ltd,0,-4.15,-6.46,0.1767,5,~0.2
2024-08-27,000320,NOROO Holdings Co. Ltd.,0,-0.75,-3.07,0.1758,5,~0.2
2024-08-27,267250,Hyundai Heavy Industries Holdings Co Ltd,0,-3.73,-4.58,0.1785,5,~0.2
2024-08-28,267250,Hyundai Heavy Industries Holdings Co Ltd,0,-4.42,-5.15,0.1785,5,~0.2
2024-08-30,69080,Webzen Inc,0,-9.48,-11.43,0.1958,5,~0.2
2024-09-02,000520,Samil Pharmaceutical Co. Ltd.,1,-2.07,25.23,0.179,5,~0.2
2024-09-12,51600,KEPCO Plant Service & Engineering Co. Ltd.,0,-1.66,-0.95,0.1797,5,~0.2
2024-09-13,003090,Daewoong Co. Ltd.,0,-1.76,-12.55,0.1767,5,~0.2
2024-09-13,51600,KEPCO Plant Service & Engineering Co. Ltd.,0,-2.9,-0.58,0.1767,5,~0.2
2024-09-19,51600,KEPCO Plant Service & Engineering Co. Ltd.,0,-0.81,0.58,0.1874,5,~0.2
2024-09-19,003090,Daewoong Co. Ltd.,0,-3.91,-12.33,0.1767,5,~0.2
2024-09-20,000640,Dong-A Socio Holdings Co. Ltd.,0,-3.82,-9.0,0.1942,5,~0.2
2024-09-23,000640,Dong-A Socio Holdings Co. Ltd.,0,-6.31,-10.3,0.1778,5,~0.2
