date,ticker,name,market,sector,cap,entry,pivot,cup_depth,handle_depth,cup_days,handle_days,cup_start,cup_end,vol_ratio,vs,rs,score,r1,r3,r5,r10,r15,r20,r30,r40,r50,r60
2016-09-01,005820,Wonlim Corp.,KOSDAQ,기타,SmallCap,28000.0018,28350.0,23.4,7.6,194,5,2015-11-12,2016-08-26,0.96,False,26.6,79,2.14,4.64,8.39,6.43,5.36,0.89,-3.57,-10.71,-13.21,-22.32
2012-10-23,005257,Green Cross Holdings Corp. Pfd. Series 2,KOSDAQ,기타,SmallCap,16000.0,16100.0,22.4,9.9,182,7,2011-09-09,2012-10-15,4.92,True,0.0,68,-3.12,5.62,9.06,10.31,-6.87,-6.25,6.25,10.0,1.88,3.12
2009-08-31,042700,Hanmi Semiconductor Co. Ltd.,KOSDAQ,기타,SmallCap,5850.0,5950.0,25.2,5.9,97,6,2009-04-07,2009-08-24,1.28,False,0.0,47,8.03,24.79,27.35,12.65,15.04,7.86,-0.85,-6.5,-8.21,-6.15
2010-04-21,042700,Hanmi Semiconductor Co. Ltd.,KOSDAQ,기타,SmallCap,7500.0002,7500.0,33.8,9.7,149,9,2009-09-04,2010-04-09,0.9,False,0.0,47,0.27,9.33,9.73,6.67,15.87,-3.47,-5.87,3.07,14.0,6.8
2018-11-28,003780,Chin Yang Ind,KOSPI,기타,SmallCap,3475.0,3510.0,16.4,6.8,171,7,2018-03-09,2018-11-20,0.34,False,24.1,67,-3.6,11.37,43.02,39.14,46.76,45.9,49.06,33.24,23.02,-0.43
2020-02-05,003780,Chin Yang Ind,KOSPI,기타,SmallCap,4320.0,4400.0,24.0,9.3,183,17,2019-04-15,2020-01-10,0.82,False,10.5,63,-0.46,2.43,5.09,1.62,-7.41,-10.42,-42.13,-33.56,-30.56,-28.94
2020-02-06,003780,Chin Yang Ind,KOSPI,기타,SmallCap,4300.0,4400.0,23.6,9.3,181,18,2019-04-17,2020-01-10,0.78,False,8.7,55,2.79,4.88,5.81,-0.47,-11.63,-11.63,-48.84,-33.02,-30.47,-25.7
2022-01-13,003780,Chin Yang Ind,KOSPI,기타,SmallCap,8710.0,8880.0,38.0,8.1,190,5,2021-04-05,2022-01-07,1.93,True,55.3,80,-1.38,-6.08,-7.58,-10.1,-7.46,-11.6,25.14,33.18,36.05,7.35
2021-01-11,009580,Moorim P&P Co. Ltd.,KOSDAQ,기타,SmallCap,3820.0,3855.0,18.7,8.4,150,19,2020-05-08,2020-12-11,0.52,False,-18.7,43,7.72,6.02,9.16,25.0,28.8,41.36,48.69,33.25,28.4,26.31
2010-01-06,039340,Korea Business News Co. Ltd,KOSDAQ,기타,SmallCap,3840.0,3890.0,16.8,6.8,95,7,2009-08-12,2009-12-24,3.43,True,0.0,64,-1.04,6.51,5.47,3.65,5.47,5.99,11.46,5.6,-0.65,-2.86
2010-01-07,039340,Korea Business News Co. Ltd,KOSDAQ,기타,SmallCap,3800.0,3890.0,16.8,6.8,95,8,2009-08-12,2009-12-24,3.77,True,0.0,64,0.39,8.95,5.26,1.05,10.53,17.11,12.11,6.45,0.79,-3.16
2010-01-08,039340,Korea Business News Co. Ltd,KOSDAQ,기타,SmallCap,3815.0,3890.0,16.8,6.8,95,9,2009-08-12,2009-12-24,3.36,True,0.0,64,7.21,6.16,4.98,-0.39,7.86,15.73,12.98,3.8,6.42,-2.88
2010-01-27,039340,Korea Business News Co. Ltd,KOSDAQ,기타,SmallCap,4050.0,4140.0,16.8,8.2,105,12,2009-08-12,2010-01-12,1.28,False,0.0,43,3.7,4.94,0.49,4.2,5.68,1.48,-3.7,-3.46,-4.32,-1.85
2015-05-14,039340,Korea Business News Co. Ltd,KOSDAQ,기타,SmallCap,3170.0,3245.0,27.5,8.8,143,16,2014-09-22,2015-04-21,0.75,False,0.0,47,2.37,-3.15,-3.94,-6.94,-8.68,-13.09,12.62,18.14,19.24,8.36
2015-05-15,039340,Korea Business News Co. Ltd,KOSDAQ,기타,SmallCap,3245.0,3245.0,27.5,8.8,143,17,2014-09-22,2015-04-21,1.02,False,0.0,47,-1.39,-5.24,-6.16,-8.78,-10.02,-15.56,4.93,15.56,10.94,7.86
2015-05-18,039340,Korea Business News Co. Ltd,KOSDAQ,기타,SmallCap,3200.0,3245.0,27.5,8.8,143,18,2014-09-22,2015-04-21,1.06,False,0.0,47,-4.06,-4.84,0.78,-12.03,-8.28,-15.94,24.84,24.69,13.75,10.94
2024-09-23,170900,Dong-A St,KOSPI,기타,SmallCap,75799.9912,77700.0,15.2,9.1,146,13,2024-01-29,2024-09-02,0.64,False,17.8,67,-2.11,-3.17,-6.07,-6.6,3.96,-0.92,-0.66,-16.09,-20.18,-20.32
2014-06-10,095610,TES Co. Ltd,KOSDAQ,기타,SmallCap,13300.0046,13400.0,21.5,10.1,139,19,2013-10-18,2014-05-13,0.98,False,0.0,44,-2.26,2.26,3.76,6.77,9.4,21.05,15.04,6.02,10.53,8.65
2014-06-11,095610,TES Co. Ltd,KOSDAQ,기타,SmallCap,13000.0046,13400.0,21.5,10.1,139,20,2013-10-18,2014-05-13,1.0,False,0.0,44,5.38,6.92,6.15,8.46,11.92,21.92,13.85,8.46,13.08,12.69
2014-12-08,095610,TES Co. Ltd,KOSDAQ,기타,SmallCap,16600.0059,17000.0,18.3,8.8,91,13,2014-07-08,2014-11-20,1.03,False,0.0,43,-1.51,-0.3,-4.52,2.41,9.34,8.13,1.81,-4.52,-0.9,-4.52
2014-12-10,095610,TES Co. Ltd,KOSDAQ,기타,SmallCap,16500.0059,17000.0,18.3,8.8,91,15,2014-07-08,2014-11-20,0.88,False,0.0,43,0.3,-3.94,-3.64,2.42,10.0,12.42,-2.42,-5.15,0.91,-6.67
2014-12-11,095610,TES Co. Ltd,KOSDAQ,기타,SmallCap,16550.006,17000.0,18.3,8.8,91,16,2014-07-08,2014-11-20,0.83,False,0.0,43,-4.53,-3.32,-4.83,2.11,7.25,7.55,2.42,-4.23,1.81,-6.34
2017-06-19,095610,TES Co. Ltd,KOSDAQ,기타,SmallCap,28750.0,29400.0,20.5,7.5,106,8,2016-12-29,2017-06-08,0.65,False,31.0,79,-2.96,-3.83,2.78,-5.57,6.09,9.91,4.0,-0.52,5.91,14.61
2017-07-06,095610,TES Co. Ltd,KOSDAQ,기타,SmallCap,29250.0,29550.0,20.5,8.1,118,9,2016-12-29,2017-06-26,1.25,False,28.8,79,0.34,2.74,7.35,8.89,5.81,-1.03,1.54,3.25,11.79,8.89
2017-07-07,095610,TES Co. Ltd,KOSDAQ,기타,SmallCap,29350.0,29550.0,20.5,8.1,118,10,2016-12-29,2017-06-26,1.47,True,28.3,79,3.92,2.39,6.81,6.3,-0.51,-0.34,1.36,0.68,13.8,11.93
2010-01-25,079160,CJ CGV,KOSPI,기타,SmallCap,16038.1275,16385.0,18.5,6.8,139,10,2009-06-25,2010-01-12,1.98,True,11.7,64,-0.43,-6.71,-9.74,-4.76,-1.52,3.03,1.08,0.22,3.9,8.01
2010-01-26,079160,CJ CGV,KOSPI,기타,SmallCap,15968.6978,16385.0,18.5,6.8,139,11,2009-06-25,2010-01-12,2.19,True,14.1,70,-7.83,-6.52,-6.96,-1.74,3.26,0.65,-0.43,2.17,6.3,8.48
2010-03-17,079160,CJ CGV,KOSPI,기타,SmallCap,16315.8432,16802.0,18.5,5.4,176,8,2009-06-25,2010-03-08,0.62,False,4.6,43,-2.34,-3.4,-1.49,1.28,2.13,7.23,4.26,1.28,0.85,-3.4
2010-03-25,079160,CJ CGV,KOSPI,기타,SmallCap,16315.8432,16802.0,18.5,6.2,176,14,2009-06-25,2010-03-08,0.74,False,3.4,43,1.28,1.28,3.19,4.04,7.23,6.17,2.34,0.0,-1.91,-2.98
2010-03-26,079160,CJ CGV,KOSPI,기타,SmallCap,16524.1312,16802.0,18.5,6.2,176,15,2009-06-25,2010-03-08,0.69,False,3.9,43,-2.94,0.0,1.68,0.84,6.3,4.62,2.52,-2.31,-2.52,-5.04
2010-03-30,079160,CJ CGV,KOSPI,기타,SmallCap,16524.1312,16802.0,18.5,6.2,176,17,2009-06-25,2010-03-08,0.88,False,4.7,43,0.0,1.68,1.89,2.94,3.57,2.31,-1.26,-0.42,-2.73,-5.46
2010-03-31,079160,CJ CGV,KOSPI,기타,SmallCap,16524.1312,16802.0,18.5,6.2,176,18,2009-06-25,2010-03-08,0.87,False,5.5,51,1.89,0.21,0.84,5.88,4.83,2.94,0.0,-0.42,-4.62,-2.1
2011-05-27,079160,CJ CGV,KOSPI,기타,SmallCap,20203.8749,20829.0,15.5,5.8,167,15,2010-09-02,2011-05-06,0.47,False,-0.5,43,0.17,-0.69,0.17,0.86,-1.03,1.03,-2.92,9.97,-2.06,-9.79
2011-05-30,079160,CJ CGV,KOSPI,기타,SmallCap,20238.5898,20829.0,15.5,5.8,167,16,2010-09-02,2011-05-06,0.46,False,1.2,43,1.2,-1.37,0.51,1.37,0.86,0.86,-3.95,9.78,-7.38,-3.26
2011-05-31,079160,CJ CGV,KOSPI,기타,SmallCap,20481.5917,20829.0,15.5,5.8,167,17,2010-09-02,2011-05-06,0.62,False,-1.3,43,-2.03,-1.19,-1.69,0.68,1.19,-1.19,-3.56,6.78,-10.17,-9.49
2011-06-03,079160,CJ CGV,KOSPI,기타,SmallCap,20238.5898,20829.0,15.5,5.8,167,20,2010-09-02,2011-05-06,0.95,False,-0.5,43,0.51,-0.17,0.69,-1.2,0.86,-4.63,4.46,5.32,-1.89,-7.72
2016-01-14,079160,CJ CGV,KOSPI,기타,SmallCap,89563.5662,90952.0,20.1,7.3,139,7,2015-06-17,2016-01-06,1.14,False,53.3,79,-2.33,1.94,-2.33,3.1,-2.33,-13.18,-8.91,-10.85,-23.02,-23.95
2011-02-25,053610,Protec Co. Ltd,KOSDAQ,기타,SmallCap,13599.9875,14000.0,21.6,9.6,148,9,2010-07-13,2011-02-15,1.2,False,0.0,47,-0.37,-1.84,4.04,-8.09,-8.09,-2.94,-0.74,-8.09,-37.43,-45.81
2017-04-25,053610,Protec Co. Ltd,KOSDAQ,기타,SmallCap,15049.989,15400.0,36.5,6.5,163,6,2016-08-22,2017-04-18,0.49,False,51.1,75,-0.66,1.0,4.32,5.32,9.63,8.97,4.32,10.63,5.65,10.96
2017-04-26,053610,Protec Co. Ltd,KOSDAQ,기타,SmallCap,14949.9891,15400.0,36.5,6.5,163,7,2016-08-22,2017-04-18,0.42,False,45.9,75,-0.33,0.33,5.35,6.35,10.7,11.37,4.01,11.71,8.7,9.7
2017-04-28,053610,Protec Co. Ltd,KOSDAQ,기타,SmallCap,15199.9889,15400.0,36.5,6.5,163,9,2016-08-22,2017-04-18,0.35,False,54.0,75,-1.32,3.62,2.63,3.62,7.24,5.59,2.96,6.91,11.18,2.96
2017-05-02,053610,Protec Co. Ltd,KOSDAQ,기타,SmallCap,14999.9891,15400.0,36.5,6.5,163,10,2016-08-22,2017-04-18,0.29,False,50.3,75,4.67,4.67,3.33,10.33,7.67,6.67,4.33,5.33,12.67,4.33
2017-03-29,083450,Global Standard Technology Limited,KOSDAQ,기타,SmallCap,6800.0,6870.0,20.5,5.4,149,10,2016-08-08,2017-03-16,0.44,False,34.8,79,0.0,12.35,10.88,10.0,8.68,6.32,12.35,17.5,21.47,19.12
2017-03-30,083450,Global Standard Technology Limited,KOSDAQ,기타,SmallCap,6800.0,6870.0,20.5,5.4,149,11,2016-08-08,2017-03-16,0.48,False,34.0,79,4.85,8.82,10.29,8.68,6.62,5.29,11.32,16.18,20.29,19.56
2025-07-11,083450,Global Standard Technology Limited,KOSDAQ,기타,SmallCap,19870.0,20300.0,15.7,5.8,109,14,2025-01-08,2025-06-24,0.68,False,6.2,51,-0.91,-0.25,-2.37,-7.8,-6.95,-2.26,-5.69,1.91,15.5,30.85
2025-07-15,083450,Global Standard Technology Limited,KOSDAQ,기타,SmallCap,19950.0,20300.0,15.7,5.8,109,16,2025-01-08,2025-06-24,0.67,False,4.1,43,-0.65,-2.76,-5.41,-3.81,-5.06,-1.55,1.25,7.02,19.3,30.33
2025-07-16,083450,Global Standard Technology Limited,KOSDAQ,기타,SmallCap,19820.0,20300.0,15.7,5.8,109,17,2025-01-08,2025-06-24,0.7,False,2.5,43,-0.1,-2.52,-6.05,-2.83,-4.79,4.44,0.91,8.22,14.78,31.94
2025-07-17,083450,Global Standard Technology Limited,KOSDAQ,기타,SmallCap,19800.0,20300.0,15.7,5.8,109,18,2025-01-08,2025-06-24,0.75,False,2.2,43,-2.02,-4.7,-6.97,-1.92,-4.85,2.02,1.52,8.59,10.1,27.02
2025-08-27,083450,Global Standard Technology Limited,KOSDAQ,기타,SmallCap,20200.0,20700.0,15.7,11.9,145,10,2025-01-08,2025-08-13,1.11,False,5.8,49,-0.99,-3.22,-2.57,5.69,9.65,17.82,28.71,26.49,50.0,25.5
2025-08-29,083450,Global Standard Technology Limited,KOSDAQ,기타,SmallCap,20100.0,20700.0,15.7,11.9,145,12,2025-01-08,2025-08-13,1.3,False,6.2,49,-2.74,-2.09,0.0,6.97,11.19,8.46,25.12,28.36,36.82,31.59
2025-09-04,083450,Global Standard Technology Limited,KOSDAQ,기타,SmallCap,20100.0,20700.0,15.7,11.9,145,16,2025-01-08,2025-08-13,0.73,False,2.3,41,0.0,4.23,6.72,12.69,13.18,22.14,19.15,39.05,38.31,27.61
2025-09-05,083450,Global Standard Technology Limited,KOSDAQ,기타,SmallCap,20100.0,20700.0,15.7,11.9,145,17,2025-01-08,2025-08-13,0.72,False,4.1,41,0.75,6.22,6.97,11.19,8.46,27.11,25.12,32.84,25.37,28.61
2025-09-08,083450,Global Standard Technology Limited,KOSDAQ,기타,SmallCap,20250.0,20700.0,15.7,11.9,145,18,2025-01-08,2025-08-13,0.68,False,4.5,41,3.46,5.93,11.6,13.33,13.83,28.4,26.42,34.57,22.96,26.91
2014-02-25,012790,Sinil Pharmaceutical Co. Ltd,KOSDAQ,기타,SmallCap,7000.0032,7140.0,17.5,6.2,121,11,2013-08-09,2014-02-11,0.74,False,0.0,43,2.14,-2.14,-3.43,12.29,8.43,3.57,5.43,38.57,37.43,35.57
2016-04-15,010690,Hwashin Co. Ltd.,KOSDAQ,기타,SmallCap,6650.0,6850.0,17.4,10.4,108,13,2015-10-20,2016-03-29,0.8,False,7.1,49,0.0,-0.75,6.77,2.56,-6.77,-1.2,1.35,8.87,11.13,11.73
2016-04-18,010690,Hwashin Co. Ltd.,KOSDAQ,기타,SmallCap,6650.0,6850.0,17.4,10.4,108,14,2015-10-20,2016-03-29,1.07,False,7.9,49,1.05,1.8,3.16,2.11,-4.51,-1.8,3.01,7.97,10.38,10.68
2016-04-19,010690,Hwashin Co. Ltd.,KOSDAQ,기타,SmallCap,6720.0,6850.0,17.4,10.4,108,15,2015-10-20,2016-03-29,1.08,False,9.4,49,-1.79,5.65,0.89,-0.3,-3.27,-3.72,3.42,7.89,8.63,15.33
2016-04-21,010690,Hwashin Co. Ltd.,KOSDAQ,기타,SmallCap,6770.0,6850.0,17.4,10.4,108,17,2015-10-20,2016-03-29,1.52,True,12.7,57,4.87,0.15,0.3,-9.01,-3.4,-3.69,6.65,6.65,5.17,14.33
2016-06-02,010690,Hwashin Co. Ltd.,KOSDAQ,기타,SmallCap,6950.0,7160.0,23.3,5.9,158,6,2015-10-02,2016-05-26,0.91,False,14.2,63,0.86,7.91,9.35,4.32,-0.72,5.04,11.51,7.63,19.42,42.3
2016-06-03,010690,Hwashin Co. Ltd.,KOSDAQ,기타,SmallCap,7010.0,7160.0,23.3,5.9,158,7,2015-10-02,2016-05-26,0.76,False,16.1,71,3.0,9.13,6.42,4.14,-0.86,4.71,9.56,7.42,17.12,28.96
2016-06-22,010690,Hwashin Co. Ltd.,KOSDAQ,기타,SmallCap,7500.0,7650.0,23.3,6.1,167,10,2015-10-02,2016-06-09,0.56,False,12.9,63,-1.33,-7.33,-1.47,-6.53,-0.93,2.53,0.4,17.87,19.73,19.2
2019-10-22,010690,Hwashin Co. Ltd.,KOSDAQ,기타,SmallCap,3855.0,3900.0,42.3,5.4,119,5,2019-04-22,2019-10-16,1.71,True,46.8,77,-2.98,-2.46,-6.23,-8.82,-2.72,-2.85,-10.25,-18.55,-11.15,-11.28
2012-10-04,080520,ODTech Co. Ltd,KOSDAQ,기타,SmallCap,11599.9885,11950.0,36.3,7.1,114,9,2012-04-06,2012-09-20,0.88,False,0.0,43,-2.16,3.45,12.07,10.34,18.1,22.41,22.84,-3.88,6.9,8.19
2007-07-20,056360,Comunication Weaver Co.Ltd,KOSDAQ,기타,SmallCap,6559.9935,6750.0,27.2,6.1,185,8,2006-10-12,2007-07-10,0.49,False,0.0,47,1.83,4.73,12.8,16.16,-7.47,-15.55,-19.82,-21.8,-13.87,-10.21
2007-07-23,056360,Comunication Weaver Co.Ltd,KOSDAQ,기타,SmallCap,6679.9934,6750.0,27.2,6.1,185,9,2006-10-12,2007-07-10,0.61,False,0.0,47,2.84,9.73,12.57,13.32,-11.83,-17.37,-20.66,-23.05,-15.27,-14.67
2017-12-28,056360,Comunication Weaver Co.Ltd,KOSDAQ,기타,SmallCap,8150.0,8390.0,26.8,11.4,156,13,2017-04-19,2017-12-11,0.9,False,-4.3,44,2.82,11.53,14.11,7.36,15.09,16.07,-4.42,-3.68,-2.58,-3.31
2018-01-02,056360,Comunication Weaver Co.Ltd,KOSDAQ,기타,SmallCap,8380.0,8390.0,26.8,11.4,156,14,2017-04-19,2017-12-11,1.07,False,-2.0,44,9.43,12.29,8.0,8.59,10.74,10.38,-7.52,-5.97,-5.61,-4.77
2024-01-24,183300,KoMiCo Ltd,KOSDAQ,기타,SmallCap,67100.0,68200.0,27.9,11.3,132,17,2023-06-19,2024-01-02,1.07,False,31.5,76,-1.94,-5.81,-9.09,-14.16,-14.16,-12.82,-11.77,3.73,5.81,19.08
2011-06-21,084690,Daesang Holdings Co Ltd,KOSPI,기타,SmallCap,3695.0,3790.0,21.2,5.8,153,9,2010-10-27,2011-06-09,1.29,False,14.2,63,0.95,-4.6,-1.62,-1.76,3.92,10.01,13.4,7.98,11.91,7.71
2011-06-22,084690,Daesang Holdings Co Ltd,KOSPI,기타,SmallCap,3730.0,3790.0,21.2,5.8,153,10,2010-10-27,2011-06-09,1.39,False,13.6,63,-1.61,-4.02,-3.08,0.94,6.97,6.97,11.53,15.55,10.86,4.96
2012-01-02,084690,Daesang Holdings Co Ltd,KOSPI,기타,SmallCap,4095.0,4180.0,17.4,5.5,101,8,2011-07-27,2011-12-21,1.07,False,23.6,67,1.59,1.34,1.34,7.69,5.49,6.72,5.01,4.64,3.05,0.85
2012-01-03,084690,Daesang Holdings Co Ltd,KOSPI,기타,SmallCap,4160.0,4180.0,17.4,5.5,101,9,2011-07-27,2011-12-21,1.02,False,25.2,75,-0.72,-0.24,3.0,5.77,5.05,3.85,2.88,3.85,0.36,-0.72
2012-01-04,084690,Daesang Holdings Co Ltd,KOSPI,기타,SmallCap,4130.0,4180.0,17.4,5.5,101,10,2011-07-27,2011-12-21,0.84,False,25.7,75,0.48,0.48,5.33,6.54,6.05,5.33,3.15,2.91,-2.18,0.73
2012-01-05,084690,Daesang Holdings Co Ltd,KOSPI,기타,SmallCap,4150.0,4180.0,17.4,5.5,101,11,2011-07-27,2011-12-21,0.86,False,26.3,75,0.0,3.25,8.43,6.02,3.61,4.82,3.49,0.24,-1.81,-0.72
2012-01-06,084690,Daesang Holdings Co Ltd,KOSPI,기타,SmallCap,4150.0,4180.0,17.4,5.5,101,12,2011-07-27,2011-12-21,0.88,False,28.0,75,0.0,4.82,8.31,5.66,5.3,5.66,4.58,-1.57,-1.2,-1.45
2012-01-09,084690,Daesang Holdings Co Ltd,KOSPI,기타,SmallCap,4150.0,4180.0,17.4,5.5,101,13,2011-07-27,2011-12-21,0.91,False,27.5,75,3.25,8.43,6.27,4.1,5.3,5.9,3.61,1.2,0.72,-2.05
2016-04-21,050120,ES Cube Co. Ltd,KOSDAQ,기타,SmallCap,1905.0,1935.0,23.5,5.9,91,10,2015-11-23,2016-04-07,0.82,False,13.4,63,0.26,0.26,1.57,4.99,2.62,-1.57,24.93,14.7,13.39,4.72
2016-04-22,050120,ES Cube Co. Ltd,KOSDAQ,기타,SmallCap,1910.0,1935.0,23.5,5.9,91,11,2015-11-23,2016-04-07,0.87,False,16.4,71,-0.52,0.79,-1.31,9.42,-3.93,0.0,26.7,10.21,11.26,2.62
2016-04-25,050120,ES Cube Co. Ltd,KOSDAQ,기타,SmallCap,1900.0,1935.0,23.5,5.9,91,12,2015-11-23,2016-04-07,0.81,False,16.6,71,0.53,1.84,-0.53,6.58,-6.32,4.47,28.16,11.84,15.53,3.95
2016-04-26,050120,ES Cube Co. Ltd,KOSDAQ,기타,SmallCap,1910.0,1935.0,23.5,5.9,91,13,2015-11-23,2016-04-07,0.78,False,16.9,71,0.79,-1.31,-0.79,3.4,-7.33,3.93,32.46,7.85,12.83,4.71
2016-04-27,050120,ES Cube Co. Ltd,KOSDAQ,기타,SmallCap,1925.0,1935.0,23.5,5.9,91,14,2015-11-23,2016-04-07,0.78,False,17.6,71,0.52,-1.82,1.3,4.42,-6.75,8.83,31.17,5.71,12.73,4.42
2016-04-28,050120,ES Cube Co. Ltd,KOSDAQ,기타,SmallCap,1935.0,1935.0,23.5,5.9,91,15,2015-11-23,2016-04-07,0.71,False,20.3,71,-2.58,-2.07,3.36,1.03,-3.1,5.94,25.58,10.85,11.63,2.07
2016-04-29,050120,ES Cube Co. Ltd,KOSDAQ,기타,SmallCap,1885.0,1935.0,23.5,5.9,91,16,2015-11-23,2016-04-07,0.69,False,17.2,71,0.27,3.45,10.88,-2.65,1.33,13.53,38.46,13.79,19.36,7.16
2016-05-02,050120,ES Cube Co. Ltd,KOSDAQ,기타,SmallCap,1890.0,1935.0,23.5,5.9,91,17,2015-11-23,2016-04-07,0.78,False,18.5,71,0.26,5.82,7.14,-5.82,5.03,13.49,27.25,16.93,6.35,3.17
2016-05-03,050120,ES Cube Co. Ltd,KOSDAQ,기타,SmallCap,1895.0,1935.0,23.5,5.9,91,18,2015-11-23,2016-04-07,0.78,False,18.1,71,2.9,10.29,4.22,-6.6,4.75,13.98,28.5,15.57,1.32,1.32
2019-11-05,050120,ES Cube Co. Ltd,KOSDAQ,기타,SmallCap,934.0,945.0,19.8,12.1,139,16,2019-03-22,2019-10-15,1.88,True,22.7,68,-0.32,1.5,-0.64,0.96,4.18,14.56,-5.67,-6.32,-5.67,-15.42
2019-11-06,050120,ES Cube Co. Ltd,KOSDAQ,기타,SmallCap,931.0,945.0,19.8,12.1,139,17,2019-03-22,2019-10-15,1.95,True,16.4,68,2.69,0.54,11.71,2.58,3.44,25.13,-6.02,-8.7,-6.44,-14.18
2019-12-02,050120,ES Cube Co. Ltd,KOSDAQ,기타,SmallCap,1030.0,1040.0,30.9,11.7,186,14,2019-02-13,2019-11-13,0.99,False,24.6,68,3.88,-5.05,-14.66,-14.27,-16.99,-15.34,-14.66,-27.18,-22.72,-32.62
2025-10-20,050120,ES Cube Co. Ltd,KOSDAQ,기타,SmallCap,2975.0,3040.0,20.1,9.5,120,14,2025-04-01,2025-09-24,7.31,True,9.7,76,-6.89,-3.7,-6.22,0.67,1.01,1.01,1.34,0.5,-1.18,-3.7
2025-10-28,050120,ES Cube Co. Ltd,KOSDAQ,기타,SmallCap,3000.0,3040.0,20.1,9.5,120,20,2025-04-01,2025-09-24,4.28,True,10.0,84,-3.67,-5.0,-2.17,-1.0,-5.33,-2.17,1.33,-2.83,-4.67,-6.83
2025-11-28,050120,ES Cube Co. Ltd,KOSDAQ,기타,SmallCap,3075.0,3170.0,28.9,12.9,106,12,2025-06-10,2025-11-13,10.54,True,12.6,79,-1.95,0.81,0.81,-1.63,2.76,-6.99,-2.28,-9.11,-9.43,-18.54
2025-12-02,050120,ES Cube Co. Ltd,KOSDAQ,기타,SmallCap,3115.0,3170.0,28.9,12.9,106,14,2025-06-10,2025-11-13,2.72,True,14.0,74,-0.48,-0.48,-2.41,1.28,-6.42,-8.51,-9.79,-12.52,-11.88,-16.53
2025-12-03,050120,ES Cube Co. Ltd,KOSDAQ,기타,SmallCap,3100.0,3170.0,28.9,12.9,106,15,2025-06-10,2025-11-13,0.3,False,12.8,58,0.0,-0.16,-0.65,-1.94,-5.32,-7.1,-8.23,-16.94,-12.58,-15.97
2025-12-04,050120,ES Cube Co. Ltd,KOSDAQ,기타,SmallCap,3100.0,3170.0,28.9,12.9,106,16,2025-06-10,2025-11-13,0.2,False,16.4,66,0.0,-1.94,-3.71,-1.13,-8.39,-5.81,-7.26,-15.81,-11.77,-17.74
2025-12-05,050120,ES Cube Co. Ltd,KOSDAQ,기타,SmallCap,3100.0,3170.0,28.9,12.9,106,17,2025-06-10,2025-11-13,0.12,False,15.8,66,-0.16,-0.65,-2.42,1.94,-7.74,-7.26,-9.52,-14.84,-12.9,-19.35
2025-12-08,050120,ES Cube Co. Ltd,KOSDAQ,기타,SmallCap,3095.0,3170.0,28.9,12.9,106,18,2025-06-10,2025-11-13,0.1,False,12.3,58,-1.78,-3.55,-3.39,-2.1,-5.01,-8.72,-10.34,-13.25,-13.57,-17.77
2025-12-10,050120,ES Cube Co. Ltd,KOSDAQ,기타,SmallCap,3080.0,3170.0,28.9,12.9,106,20,2025-06-10,2025-11-13,0.07,False,10.5,58,-3.08,-2.92,-1.3,-4.71,-6.49,-8.44,-9.58,-10.23,-13.64,-21.1
2010-06-03,092220,Kec Corporation,KOSPI,기타,SmallCap,624.7118,640.0,30.8,13.7,91,11,2010-01-06,2010-05-18,0.91,False,56.5,74,1.6,-2.4,2.0,24.0,38.4,35.6,46.4,26.4,11.6,6.0
2010-06-04,092220,Kec Corporation,KOSPI,기타,SmallCap,634.7072,640.0,30.8,13.7,91,12,2010-01-06,2010-05-18,0.92,False,53.2,74,-5.51,-1.18,-2.36,23.23,29.92,33.07,44.09,25.98,15.75,4.33
2010-06-09,092220,Kec Corporation,KOSPI,기타,SmallCap,627.2107,640.0,30.8,13.7,91,15,2010-01-06,2010-05-18,1.09,False,42.3,74,1.59,3.59,7.57,37.05,28.69,51.0,35.06,20.32,17.93,8.37
2010-06-10,092220,Kec Corporation,KOSPI,기타,SmallCap,637.2061,640.0,30.8,13.7,91,16,2010-01-06,2010-05-18,1.05,False,45.4,74,-2.75,5.88,21.57,35.69,32.94,52.55,25.88,11.37,14.12,12.16
2012-09-17,041440,Hyundai Everdigm Corp,KOSDAQ,기타,SmallCap,6150.0,6250.0,19.7,7.4,122,11,2012-03-08,2012-09-03,0.88,False,0.0,43,-0.16,0.65,-1.63,-4.88,12.52,12.2,4.55,4.07,-0.65,0.0
2012-09-18,041440,Hyundai Everdigm Corp,KOSDAQ,기타,SmallCap,6140.0,6250.0,19.7,7.4,122,12,2012-03-08,2012-09-03,0.91,False,0.0,43,0.81,0.81,-4.72,-0.98,11.4,7.65,1.14,-0.98,-1.47,0.33
2012-09-19,041440,Hyundai Everdigm Corp,KOSDAQ,기타,SmallCap,6190.0,6250.0,19.7,7.4,122,13,2012-03-08,2012-09-03,0.74,False,0.0,43,0.0,-2.26,-6.3,6.46,11.15,7.27,3.55,-1.45,-6.95,-0.48
2012-09-20,041440,Hyundai Everdigm Corp,KOSDAQ,기타,SmallCap,6190.0,6250.0,19.7,7.4,122,14,2012-03-08,2012-09-03,0.85,False,0.0,43,0.0,-5.49,-4.85,10.18,8.89,7.43,4.2,0.0,-5.33,-2.91
2012-09-21,041440,Hyundai Everdigm Corp,KOSDAQ,기타,SmallCap,6190.0,6250.0,19.7,7.4,122,15,2012-03-08,2012-09-03,0.86,False,0.0,43,-2.26,-6.3,-3.72,10.66,10.34,8.08,4.2,-1.45,-1.94,-2.26
