ticker,name,theme,theme_no
139480,이마트,부동산 보유 자산주,592
128820,대성산업,부동산 보유 자산주,592
003610,방림,부동산 보유 자산주,592
009070,KCTC,부동산 보유 자산주,592
294870,IPARK현대산업개발,부동산 보유 자산주,592
003380,하림지주,부동산 보유 자산주,592
084670,동양고속,부동산 보유 자산주,592
001530,DI동일,부동산 보유 자산주,592
006730,서부T&D,부동산 보유 자산주,592
010780,아이에스동서,부동산 보유 자산주,592
115160,휴맥스,전기차,227
396300,세아메카닉스,전기차,227
355150,코스텍시스,전기차,227
178320,서진시스템,전기차,227
361670,삼영에스앤씨,전기차,227
009320,아진전자부품,전기차,227
066570,LG전자,전기차,227
452190,한빛레이저,전기차,227
273640,와이엠텍,전기차,227
010120,LS ELECTRIC,전기차,227
125210,아모그린텍,전기차,227
025540,한국단자,전기차,227
051490,나라엠앤디,전기차,227
080470,성창오토텍,전기차,227
023800,인지컨트롤스,전기차,227
900260,로스웰,전기차,227
198940,한주라이트메탈,전기차,227
212560,네오오토,전기차,227
092220,KEC,전기차,227
012340,뉴인텍,전기차,227
214330,금호에이치티,전기차,227
234100,폴라리스세원,전기차,227
900070,글로벌에스엠,전기차,227
011230,삼화전자,전기차,227
105550,엣지파운드리,전기차,227
085910,네오티스,전기차,227
000240,한국앤컴퍼니,전기차,227
024910,경창산업,전기차,227
354320,알멕,전기차,227
041930,SY동아,전기차,227
009470,삼화전기,전기차,227
023810,인팩,전기차,227
355690,에이텀,전기차,227
160190,하이젠알앤엠,전기차,227
419050,삼기에너지솔루션즈,전기차,227
013870,지엠비코리아,전기차,227
081150,티플랙스,전기차,227
265560,영화테크,전기차,227
204320,HL만도,전기차,227
463480,모티브링크,전기차,227
047310,파워로직스,전기차,227
038110,에코플라스틱,전기차,227
024900,디와이덕양,전기차,227
452400,이닉스,전기차,227
170030,현대공업,전기차,227
217820,원익피앤이,전기차,227
003620,KG모빌리티,전기차,227
017370,우신시스템,전기차,227
215360,우리산업,전기차,227
012200,계양전기,전기차,227
006400,삼성SDI,전기차,227
123040,엠에스오토텍,전기차,227
096770,SK이노베이션,전기차,227
033310,엠투엔,전기차,227
122350,삼기,전기차,227
051910,LG화학,전기차,227
373220,LG에너지솔루션,전기차,227
259630,엠플러스,전기차,227
308170,씨티알모빌리티,전기차,227
024740,한일단조,전기차,227
013310,아진산업,전기차,227
018880,한온시스템,전기차,227
053700,삼보모터스,전기차,227
012330,현대모비스,전기차,227
000270,기아,전기차,227
010690,화신,전기차,227
012860,모베이스전자,전기차,227
263770,유에스티,전기차,227
003720,삼영,전기차,227
089980,상아프론테크,전기차,227
243840,신흥에스이씨,전기차,227
005070,코스모신소재,전기차,227
002230,피에스텍,전기차,227
417200,LS머트리얼즈,전기차,227
090150,아이윈,전기차,227
011210,현대위아,전기차,227
011790,SKC,전기차,227
417010,나노팀,전기차,227
005380,현대차,전기차,227
092200,디아이씨,전기차,227
107640,한중엔시에스,전기차,227
416180,신성에스티,전기차,227
114190,강원에너지,전기차,227
066590,스모트로닉,전기차,227
001820,삼화콘덴서,전기차,227
377330,이지트로닉스,전기차,227
091580,상신이디피,전기차,227
348370,엔켐,전기차,227
064960,SNT모티브,전기차,227
009900,명신산업,전기차,227
043260,성호전자,전기차,227
066970,엘앤에프,전기차,227
038880,아이에이,전기차,227
058430,포스코스틸리온,전기차,227
014910,성문전자,전기차,227
222080,씨아이에스,전기차,227
336370,솔루스첨단소재,전기차,227
460470,아이빔테크놀로지,의료기기,175
094170,동운아나텍,의료기기,175
394420,리센스메디컬,의료기기,175
387570,파인메딕스,의료기기,175
117730,티로보틱스,의료기기,175
303360,프로티아,의료기기,175
004080,신흥,의료기기,175
460940,피앤에스로보틱스,의료기기,175
328130,루닛,의료기기,175
216080,제테마,의료기기,175
263690,디알젬,의료기기,175
219750,한국비티비,의료기기,175
118000,메타케어,의료기기,175
115480,씨유메디칼,의료기기,175
419540,비스토스,의료기기,175
405000,플라즈맵,의료기기,175
205470,휴마시스,의료기기,175
006140,피제이전자,의료기기,175
228850,레이언스,의료기기,175
302550,리메드,의료기기,175
214680,디알텍,의료기기,175
335810,프리시젼바이오,의료기기,175
384470,코어라인소프트,의료기기,175
206640,바디텍메드,의료기기,175
003220,대원제약,의료기기,175
450950,아스테라시스,의료기기,175
058110,멕아이씨에스,의료기기,175
317690,퀀타매트릭스,의료기기,175
100700,세운메디칼,의료기기,175
290660,다이나믹솔루션,의료기기,175
039840,디오,의료기기,175
179290,엠아이텍,의료기기,175
398120,에스지헬스케어,의료기기,175
199550,레이저옵텍,의료기기,175
145720,덴티움,의료기기,175
462510,라메디텍,의료기기,175
049950,미래컴퍼니,의료기기,175
065510,휴비츠,의료기기,175
043150,바텍,의료기기,175
036220,오상헬스케어,의료기기,175
491000,리브스메드,의료기기,175
002390,한독,의료기기,175
225220,제놀루션,의료기기,175
032620,GC메디아이,의료기기,175
208370,셀바스헬스케어,의료기기,175
315640,딥노이드,의료기기,175
314930,바이오다인,의료기기,175
299170,더블유에스아이,의료기기,175
104540,코렌텍,의료기기,175
240550,동방메디컬,의료기기,175
060280,큐렉소,의료기기,175
005930,삼성전자,의료기기,175
253840,수젠텍,의료기기,175
489460,바이오비쥬,의료기기,175
041830,인바디,의료기기,175
099190,아이센스,의료기기,175
122310,제노레이,의료기기,175
214450,파마리서치,의료기기,175
256840,한국비엔씨,의료기기,175
100120,뷰웍스,의료기기,175
458870,씨어스,의료기기,175
067630,HLB생명과학,의료기기,175
380550,뉴로핏,의료기기,175
084650,랩지노믹스,의료기기,175
246710,티앤알바이오팹,의료기기,175
059210,메타바이오메드,의료기기,175
041920,메디아나,의료기기,175
340570,티앤엘,의료기기,175
338220,뷰노,의료기기,175
336570,원텍,의료기기,175
214150,클래시스,의료기기,175
226400,오스테오닉,의료기기,175
119610,인터로조,의료기기,175
056090,시지메드텍,의료기기,175
156100,엘앤케이바이오,의료기기,175
098460,고영,의료기기,175
322510,제이엘케이,의료기기,175
099430,바이오플러스,의료기기,175
032940,원익,의료기기,175
141080,리가켐바이오,의료기기,175
042520,한스바이오메드,의료기기,175
376900,로킷헬스케어,의료기기,175
214430,아이쓰리시스템,의료기기,175
039860,나노엔텍,의료기기,175
494120,큐리오시스,의료기기,175
290650,엘앤씨바이오,의료기기,175
061040,알에프텍,갤럭시 부품주,393
484120,도우인시스,갤럭시 부품주,393
179900,유티아이,갤럭시 부품주,393
125210,아모그린텍,갤럭시 부품주,393
053450,세코닉스,갤럭시 부품주,393
190510,나무가,갤럭시 부품주,393
009150,삼성전기,갤럭시 부품주,393
050110,캠시스,갤럭시 부품주,393
332570,PS일렉트로닉스,갤럭시 부품주,393
376290,씨유테크,갤럭시 부품주,393
096630,에스코넥,갤럭시 부품주,393
091700,파트론,갤럭시 부품주,393
148150,세경하이테크,갤럭시 부품주,393
082210,옵트론텍,갤럭시 부품주,393
049070,인탑스,갤럭시 부품주,393
060720,KH바텍,갤럭시 부품주,393
238090,앤디포스,갤럭시 부품주,393
047310,파워로직스,갤럭시 부품주,393
033240,자화전자,갤럭시 부품주,393
192650,드림텍,갤럭시 부품주,393
090460,비에이치,갤럭시 부품주,393
005930,삼성전자,갤럭시 부품주,393
204270,제이앤티씨,갤럭시 부품주,393
025320,시노펙스,갤럭시 부품주,393
101330,모베이스,갤럭시 부품주,393
007810,코리아써키트,갤럭시 부품주,393
272290,이녹스첨단소재,갤럭시 부품주,393
187270,신화콘텍,갤럭시 부품주,393
097520,엠씨넥스,갤럭시 부품주,393
178920,PI첨단소재,갤럭시 부품주,393
051370,인터플렉스,갤럭시 부품주,393
054210,이랜텍,갤럭시 부품주,393
294140,레몬,갤럭시 부품주,393
085670,뉴프렉스,갤럭시 부품주,393
213420,덕산네오룩스,갤럭시 부품주,393
004710,한솔테크닉스,갤럭시 부품주,393
052710,아모텍,갤럭시 부품주,393
049080,기가레인,갤럭시 부품주,393
089010,켐트로닉스,갤럭시 부품주,393
317530,에피소드컴퍼니,출산장려정책,139
267980,매일유업,출산장려정책,139
072130,유엔젤,출산장려정책,139
002450,삼익악기,출산장려정책,139
215480,토박스코리아,출산장려정책,139
095720,웅진씽크빅,출산장려정책,139
003920,남양유업,출산장려정책,139
159580,제로투세븐,출산장려정책,139
068290,삼성출판사,출산장려정책,139
019680,대교,출산장려정책,139
004540,깨끗한나라,출산장려정책,139
014100,메디앙스,출산장려정책,139
012690,모나리자,출산장려정책,139
036000,예림당,출산장려정책,139
013990,아가방컴퍼니,출산장려정책,139
900270,헝셩그룹,출산장려정책,139
462310,뉴키즈온,출산장려정책,139
435570,에르코스,출산장려정책,139
407400,꿈비,출산장려정책,139
403850,더핑크퐁컴퍼니,출산장려정책,139
419530,SAMG엔터,출산장려정책,139
092730,네오팜,출산장려정책,139
234340,헥토파이낸셜,전자결제(전자화폐),272
025770,한국정보통신,전자결제(전자화폐),272
035600,KG이니시스,전자결제(전자화폐),272
377300,카카오페이,전자결제(전자화폐),272
115310,인포바인,전자결제(전자화폐),272
294570,쿠콘,전자결제(전자화폐),272
046440,KG파이낸셜,전자결제(전자화폐),272
039290,인포뱅크,전자결제(전자화폐),272
060250,NHN KCP,전자결제(전자화폐),272
181710,NHN,전자결제(전자화폐),272
094480,갤럭시아머니트리,전자결제(전자화폐),272
042000,카페24,전자결제(전자화폐),272
064260,다날,전자결제(전자화폐),272
086790,하나금융지주,토스(toss),497
084680,이월드,토스(toss),497
236810,엔비티,토스(toss),497
041460,한국전자인증,토스(toss),497
020180,대신정보통신,토스(toss),497
003530,한화투자증권,토스(toss),497
394420,리센스메디컬,2026 상반기 신규상장,590
458350,에스팀,2026 상반기 신규상장,590
279570,케이뱅크,2026 상반기 신규상장,590
493330,지에프아이,2026 상반기 신규상장,590
408470,한패스,2026 상반기 신규상장,590
493280,아이엠바이오로직스,2026 상반기 신규상장,590
347700,스피어,원격진료/비대면진료(U-Healthcare),149
071200,인피니트헬스케어,원격진료/비대면진료(U-Healthcare),149
131370,알서포트,원격진료/비대면진료(U-Healthcare),149
005250,녹십자홀딩스,원격진료/비대면진료(U-Healthcare),149
078160,메디포스트,원격진료/비대면진료(U-Healthcare),149
099750,이지케어텍,원격진료/비대면진료(U-Healthcare),149
439580,블루엠텍,원격진료/비대면진료(U-Healthcare),149
290660,다이나믹솔루션,원격진료/비대면진료(U-Healthcare),149
038290,마크로젠,원격진료/비대면진료(U-Healthcare),149
085660,차바이오텍,원격진료/비대면진료(U-Healthcare),149
032620,GC메디아이,원격진료/비대면진료(U-Healthcare),149
041830,인바디,원격진료/비대면진료(U-Healthcare),149
100120,뷰웍스,원격진료/비대면진료(U-Healthcare),149
458870,씨어스,원격진료/비대면진료(U-Healthcare),149
393210,토마토시스템,원격진료/비대면진료(U-Healthcare),149
032680,소프트센,원격진료/비대면진료(U-Healthcare),149
032850,비트컴퓨터,원격진료/비대면진료(U-Healthcare),149
263700,케어랩스,원격진료/비대면진료(U-Healthcare),149
322510,제이엘케이,원격진료/비대면진료(U-Healthcare),149
033230,인성정보,원격진료/비대면진료(U-Healthcare),149
039860,나노엔텍,원격진료/비대면진료(U-Healthcare),149
417180,핑거스토리,웹툰,488
134580,탑코미디어,웹툰,488
067000,조이시티,웹툰,488
263720,디앤씨미디어,웹툰,488
207760,미스터블루,웹툰,488
048910,대원미디어,웹툰,488
239340,이스트에이드,웹툰,488
432430,와이랩,웹툰,488
236810,엔비티,웹툰,488
201490,미투온,웹툰,488
035720,카카오,웹툰,488
181710,NHN,웹툰,488
020120,키다리스튜디오,웹툰,488
035420,NAVER,웹툰,488
084180,수성웹툰,웹툰,488
047080,한빛소프트,모바일게임(스마트폰),265
205500,넥써쓰,모바일게임(스마트폰),265
052790,액토즈소프트,모바일게임(스마트폰),265
217270,넵튠,모바일게임(스마트폰),265
193250,링크드,모바일게임(스마트폰),265
123420,위메이드플레이,모바일게임(스마트폰),265
331520,밸로프,모바일게임(스마트폰),265
023770,플레이위드,모바일게임(스마트폰),265
112040,위메이드,모바일게임(스마트폰),265
067000,조이시티,모바일게임(스마트폰),265
207760,미스터블루,모바일게임(스마트폰),265
094860,네오리진,모바일게임(스마트폰),265
063080,컴투스홀딩스,모바일게임(스마트폰),265
042420,네오위즈홀딩스,모바일게임(스마트폰),265
192080,더블유게임즈,모바일게임(스마트폰),265
069080,웹젠,모바일게임(스마트폰),265
263750,펄어비스,모바일게임(스마트폰),265
348030,모비릭스,모바일게임(스마트폰),265
950190,고스트스튜디오,모바일게임(스마트폰),265
225570,넥슨게임즈,모바일게임(스마트폰),265
078340,컴투스,모바일게임(스마트폰),265
201490,미투온,모바일게임(스마트폰),265
047560,이스트소프트,모바일게임(스마트폰),265
036570,NC,모바일게임(스마트폰),265
181710,NHN,모바일게임(스마트폰),265
058630,엠게임,모바일게임(스마트폰),265
293490,카카오게임즈,모바일게임(스마트폰),265
194480,데브시스터즈,모바일게임(스마트폰),265
095660,네오위즈,모바일게임(스마트폰),265
251270,넷마블,모바일게임(스마트폰),265
101730,위메이드맥스,모바일게임(스마트폰),265
204610,티쓰리,모바일게임(스마트폰),265
035420,NAVER,모바일게임(스마트폰),265
259960,크래프톤,모바일게임(스마트폰),265
462870,시프트업,모바일게임(스마트폰),265
208640,썸에이지,모바일게임(스마트폰),265
010120,LS ELECTRIC,초전도체,537
023800,인지컨트롤스,초전도체,537
012170,아센디오,초전도체,537
065350,신성델타테크,초전도체,537
004830,덕성,초전도체,537
047310,파워로직스,초전도체,537
217820,원익피앤이,초전도체,537
037330,인지디스플레,초전도체,537
250060,모비스,초전도체,537
042370,비츠로테크,초전도체,537
002240,고려제강,초전도체,537
065130,탑엔지니어링,초전도체,537
294630,서남,초전도체,537
045100,한양이엔지,초전도체,537
052710,아모텍,초전도체,537
170790,파이오링크,마이데이터,507
036630,세종텔레콤,마이데이터,507
158430,아톤,마이데이터,507
372800,아이티아이즈,마이데이터,507
089850,유비벨록스,마이데이터,507
214180,헥토이노베이션,마이데이터,507
294570,쿠콘,마이데이터,507
030190,NICE평가정보,마이데이터,507
035420,NAVER,마이데이터,507
150900,파수에이아이,마이데이터,507
163730,핑거,마이데이터,507
031210,서울보증보험,손해보험,164
000810,삼성화재,손해보험,164
003690,코리안리,손해보험,164
000540,흥국화재,손해보험,164
000400,롯데손해보험,손해보험,164
000370,한화손해보험,손해보험,164
005830,DB손해보험,손해보험,164
001450,현대해상,손해보험,164
205500,넥써쓰,스테이블코인,582
042510,라온시큐어,스테이블코인,582
234340,헥토파이낸셜,스테이블코인,582
199480,뱅크웨어글로벌,스테이블코인,582
035600,KG이니시스,스테이블코인,582
223310,사토시홀딩스,스테이블코인,582
158430,아톤,스테이블코인,582
053300,한국정보인증,스테이블코인,582
112040,위메이드,스테이블코인,582
124500,아이티센글로벌,스테이블코인,582
377300,카카오페이,스테이블코인,582
214180,헥토이노베이션,스테이블코인,582
294570,쿠콘,스테이블코인,582
046440,KG파이낸셜,스테이블코인,582
462860,더즌,스테이블코인,582
201490,미투온,스테이블코인,582
060250,NHN KCP,스테이블코인,582
064400,LG씨엔에스,스테이블코인,582
308100,형지글로벌,스테이블코인,582
064260,다날,스테이블코인,582
035420,NAVER,스테이블코인,582
232830,아이티센피엔에스,스테이블코인,582
203650,드림시큐리티,스테이블코인,582
163730,핑거,스테이블코인,582
054920,한컴위드,스테이블코인,582
001440,대한전선,원자력발전,205
010120,LS ELECTRIC,원자력발전,205
086670,비엠티,원자력발전,205
282720,금양그린파워,원자력발전,205
103230,에스앤더블류,원자력발전,205
036640,HRS,원자력발전,205
007460,에이프로젠,원자력발전,205
040610,SG&G,원자력발전,205
094820,일진파워,원자력발전,205
096350,대창솔루션,원자력발전,205
036190,금화피에스시,원자력발전,205
126720,수산인더스트리,원자력발전,205
038010,제일테크노스,원자력발전,205
081150,티플랙스,원자력발전,205
140520,대창스틸,원자력발전,205
187220,디티앤씨,원자력발전,205
013030,하이록코리아,원자력발전,205
034020,두산에너빌리티,원자력발전,205
298040,효성중공업,원자력발전,205
051600,한전KPS,원자력발전,205
095190,신화프리텍,원자력발전,205
044490,태웅,원자력발전,205
375500,DL이앤씨,원자력발전,205
015760,한국전력,원자력발전,205
011700,한신기계,원자력발전,205
105840,우진,원자력발전,205
083650,비에이치아이,원자력발전,205
052690,한전기술,원자력발전,205
457550,우진엔텍,원자력발전,205
046120,오르비텍,원자력발전,205
189860,서전기전,원자력발전,205
053690,한미글로벌,원자력발전,205
019990,에너토크,원자력발전,205
006910,보성파워텍,원자력발전,205
014620,성광벤드,원자력발전,205
130660,한전산업,원자력발전,205
388050,지투파워,원자력발전,205
023160,태광,원자력발전,205
032820,우리기술,원자력발전,205
105740,디케이락,원자력발전,205
054540,삼영엠텍,원자력발전,205
136150,원일티엔아이,원자력발전,205
098070,한텍,원자력발전,205
012210,삼미금속,원자력발전,205
100840,SNT에너지,원자력발전,205
000720,현대건설,원자력발전,205
045100,한양이엔지,원자력발전,205
114190,강원에너지,원자력발전,205
047040,대우건설,원자력발전,205
006360,GS건설,원자력발전,205
207940,삼성바이오로직스,오가노이드,597
475960,토모큐브,오가노이드,597
217730,강스템바이오텍,오가노이드,597
476040,오가노이드사이언스,오가노이드,597
068330,일신바이오,오가노이드,597
001060,JW중외제약,오가노이드,597
246710,티앤알바이오팹,오가노이드,597
223250,드림씨아이에스,오가노이드,597
117730,티로보틱스,OLED(유기 발광 다이오드),9
066570,LG전자,OLED(유기 발광 다이오드),9
090360,로보스타,OLED(유기 발광 다이오드),9
115440,우리넷,OLED(유기 발광 다이오드),9
144960,뉴파워프라즈마,OLED(유기 발광 다이오드),9
187870,디바이스,OLED(유기 발광 다이오드),9
108320,LX세미콘,OLED(유기 발광 다이오드),9
141000,비아트론,OLED(유기 발광 다이오드),9
096870,엘디티,OLED(유기 발광 다이오드),9
036930,주성엔지니어링,OLED(유기 발광 다이오드),9
320000,한울반도체,OLED(유기 발광 다이오드),9
265520,AP시스템,OLED(유기 발광 다이오드),9
256630,포인트엔지니어링,OLED(유기 발광 다이오드),9
321260,프로이천,OLED(유기 발광 다이오드),9
131290,티에스이,OLED(유기 발광 다이오드),9
131760,파인텍,OLED(유기 발광 다이오드),9
054040,한국컴퓨터,OLED(유기 발광 다이오드),9
257370,피엔티엠에스,OLED(유기 발광 다이오드),9
177350,베셀,OLED(유기 발광 다이오드),9
457370,한켐,OLED(유기 발광 다이오드),9
371950,풍원정밀,OLED(유기 발광 다이오드),9
043590,웰킵스하이텍,OLED(유기 발광 다이오드),9
137080,나래나노텍,OLED(유기 발광 다이오드),9
295310,에이치브이엠,OLED(유기 발광 다이오드),9
155650,와이엠씨,OLED(유기 발광 다이오드),9
297890,HB솔루션,OLED(유기 발광 다이오드),9
083310,엘오티베큠,OLED(유기 발광 다이오드),9
238490,힘스,OLED(유기 발광 다이오드),9
251630,브이원텍,OLED(유기 발광 다이오드),9
059100,아이컴포넌트,OLED(유기 발광 다이오드),9
034220,LG디스플레이,OLED(유기 발광 다이오드),9
108230,톱텍,OLED(유기 발광 다이오드),9
049950,미래컴퍼니,OLED(유기 발광 다이오드),9
143540,영우디에스피,OLED(유기 발광 다이오드),9
347770,핌스,OLED(유기 발광 다이오드),9
079950,인베니아,OLED(유기 발광 다이오드),9
078150,HB테크놀러지,OLED(유기 발광 다이오드),9
056190,에스에프에이,OLED(유기 발광 다이오드),9
336680,탑런토탈솔루션,OLED(유기 발광 다이오드),9
040910,아이씨디,OLED(유기 발광 다이오드),9
090470,제이스로보틱스,OLED(유기 발광 다이오드),9
083930,아바코,OLED(유기 발광 다이오드),9
351320,넥사다이내믹스,OLED(유기 발광 다이오드),9
171010,램테크놀러지,OLED(유기 발광 다이오드),9
005930,삼성전자,OLED(유기 발광 다이오드),9
065130,탑엔지니어링,OLED(유기 발광 다이오드),9
051910,LG화학,OLED(유기 발광 다이오드),9
011690,와이투솔루션,OLED(유기 발광 다이오드),9
083470,이엠앤아이,OLED(유기 발광 다이오드),9
171090,선익시스템,OLED(유기 발광 다이오드),9
094970,제이엠티,OLED(유기 발광 다이오드),9
272290,이녹스첨단소재,OLED(유기 발광 다이오드),9
240810,원익IPS,OLED(유기 발광 다이오드),9
161580,필옵틱스,OLED(유기 발광 다이오드),9
256940,킵스파마,OLED(유기 발광 다이오드),9
255440,야스,OLED(유기 발광 다이오드),9
178920,PI첨단소재,OLED(유기 발광 다이오드),9
014680,한솔케미칼,OLED(유기 발광 다이오드),9
239890,피엔에이치테크,OLED(유기 발광 다이오드),9
083500,에프엔에스테크,OLED(유기 발광 다이오드),9
089980,상아프론테크,OLED(유기 발광 다이오드),9
475660,에스켐,OLED(유기 발광 다이오드),9
114810,한솔아이원스,OLED(유기 발광 다이오드),9
110990,디아이티,OLED(유기 발광 다이오드),9
104830,원익머트리얼즈,OLED(유기 발광 다이오드),9
054620,APS,OLED(유기 발광 다이오드),9
213420,덕산네오룩스,OLED(유기 발광 다이오드),9
267320,나인테크,OLED(유기 발광 다이오드),9
063760,이엘피,OLED(유기 발광 다이오드),9
250930,예선테크,OLED(유기 발광 다이오드),9
068790,DMS,OLED(유기 발광 다이오드),9
317330,덕산테코피아,OLED(유기 발광 다이오드),9
122640,예스티,OLED(유기 발광 다이오드),9
278280,천보,OLED(유기 발광 다이오드),9
290520,신도기연,OLED(유기 발광 다이오드),9
121600,나노신소재,OLED(유기 발광 다이오드),9
088130,동아엘텍,OLED(유기 발광 다이오드),9
336370,솔루스첨단소재,OLED(유기 발광 다이오드),9
039830,오로라,엔젤산업,316
317530,에피소드컴퍼니,엔젤산업,316
066910,손오공,엔젤산업,316
267980,매일유업,엔젤산업,316
215480,토박스코리아,엔젤산업,316
095720,웅진씽크빅,엔젤산업,316
002450,삼익악기,엔젤산업,316
040420,정상제이엘에스,엔젤산업,316
003920,남양유업,엔젤산업,316
159580,제로투세븐,엔젤산업,316
068290,삼성출판사,엔젤산업,316
019680,대교,엔젤산업,316
005360,모나미,엔젤산업,316
048910,대원미디어,엔젤산업,316
014100,메디앙스,엔젤산업,316
036000,예림당,엔젤산업,316
013990,아가방컴퍼니,엔젤산업,316
900270,헝셩그룹,엔젤산업,316
462310,뉴키즈온,엔젤산업,316
435570,에르코스,엔젤산업,316
407400,꿈비,엔젤산업,316
403850,더핑크퐁컴퍼니,엔젤산업,316
419530,SAMG엔터,엔젤산업,316
092730,네오팜,엔젤산업,316
900300,오가닉티코스메틱,엔젤산업,316
047050,포스코인터내셔널,리비안(RIVIAN),501
002880,디와이에이,리비안(RIVIAN),501
125210,아모그린텍,리비안(RIVIAN),501
004270,남성,리비안(RIVIAN),501
234100,폴라리스세원,리비안(RIVIAN),501
024890,대원화성,리비안(RIVIAN),501
075970,동국알앤에스,리비안(RIVIAN),501
013570,디와이,리비안(RIVIAN),501
354320,알멕,리비안(RIVIAN),501
128540,에코캡,리비안(RIVIAN),501
204320,HL만도,리비안(RIVIAN),501
017370,우신시스템,리비안(RIVIAN),501
215360,우리산업,리비안(RIVIAN),501
006400,삼성SDI,리비안(RIVIAN),501
043370,피에이치에이,리비안(RIVIAN),501
137400,피엔티,리비안(RIVIAN),501
012860,모베이스전자,리비안(RIVIAN),501
091580,상신이디피,리비안(RIVIAN),501
240600,유진테크놀로지,리비안(RIVIAN),501
002710,TCC스틸,리비안(RIVIAN),501
222080,씨아이에스,리비안(RIVIAN),501
052260,현대바이오랜드,고령화 사회(노인복지),311
071200,인피니트헬스케어,고령화 사회(노인복지),311
004080,신흥,고령화 사회(노인복지),311
460940,피앤에스로보틱스,고령화 사회(노인복지),311
005250,녹십자홀딩스,고령화 사회(노인복지),311
115480,씨유메디칼,고령화 사회(노인복지),311
006140,피제이전자,고령화 사회(노인복지),311
066700,테라젠이텍스,고령화 사회(노인복지),311
078160,메디포스트,고령화 사회(노인복지),311
003220,대원제약,고령화 사회(노인복지),311
100700,세운메디칼,고령화 사회(노인복지),311
038290,마크로젠,고령화 사회(노인복지),311
065510,휴비츠,고령화 사회(노인복지),311
043150,바텍,고령화 사회(노인복지),311
085660,차바이오텍,고령화 사회(노인복지),311
032620,GC메디아이,고령화 사회(노인복지),311
047920,HLB제약,고령화 사회(노인복지),311
060280,큐렉소,고령화 사회(노인복지),311
005930,삼성전자,고령화 사회(노인복지),311
041830,인바디,고령화 사회(노인복지),311
174900,앱클론,고령화 사회(노인복지),311
099190,아이센스,고령화 사회(노인복지),311
051910,LG화학,고령화 사회(노인복지),311
100120,뷰웍스,고령화 사회(노인복지),311
001060,JW중외제약,고령화 사회(노인복지),311
039200,오스코텍,고령화 사회(노인복지),311
059210,메타바이오메드,고령화 사회(노인복지),311
067170,오텍,고령화 사회(노인복지),311
032850,비트컴퓨터,고령화 사회(노인복지),311
119610,인터로조,고령화 사회(노인복지),311
220100,퓨쳐켐,고령화 사회(노인복지),311
032940,원익,고령화 사회(노인복지),311
950160,코오롱티슈진,고령화 사회(노인복지),311
033230,인성정보,고령화 사회(노인복지),311
039860,나노엔텍,고령화 사회(노인복지),311
002460,HS화성,건설 중소형,322
002290,삼일기업공사,건설 중소형,322
004960,한신공영,건설 중소형,322
091590,남화토건,건설 중소형,322
013700,까뮤이앤씨,건설 중소형,322
005960,동부건설,건설 중소형,322
010960,삼호개발,건설 중소형,322
016250,SGC E&C,건설 중소형,322
011370,서한,건설 중소형,322
007680,대원,건설 중소형,322
013360,일성건설,건설 중소형,322
013120,동원개발,건설 중소형,322
001260,남광토건,건설 중소형,322
017000,신원종합개발,건설 중소형,322
013580,계룡건설,건설 중소형,322
025950,동신건설,건설 중소형,322
014790,HL D&I,건설 중소형,322
009410,태영건설,건설 중소형,322
002990,금호건설,건설 중소형,322
003070,코오롱글로벌,건설 중소형,322
042940,상지건설,건설 중소형,322
046940,우원개발,건설 중소형,322
021320,KCC건설,건설 중소형,322
002780,진흥기업,건설 중소형,322
010780,아이에스동서,건설 중소형,322
070960,모나용평,호텔/리조트,407
000880,한화,호텔/리조트,407
035250,강원랜드,호텔/리조트,407
194370,제이에스코퍼레이션,호텔/리조트,407
001740,SK네트웍스,호텔/리조트,407
139480,이마트,호텔/리조트,407
034230,파라다이스,호텔/리조트,407
025980,아난티,호텔/리조트,407
294870,IPARK현대산업개발,호텔/리조트,407
007720,소노스퀘어,호텔/리조트,407
008770,호텔신라,호텔/리조트,407
032350,롯데관광개발,호텔/리조트,407
006730,서부T&D,호텔/리조트,407
499790,GS피앤엘,호텔/리조트,407
227950,엔투텍,모더나(MODERNA),467
207940,삼성바이오로직스,모더나(MODERNA),467
006280,녹십자,모더나(MODERNA),467
950200,소마젠,모더나(MODERNA),467
237690,에스티팜,모더나(MODERNA),467
005690,파미셀,모더나(MODERNA),467
067370,선바이오,바이오시밀러(복제 바이오의약품),241
003060,에이프로젠바이오로직스,바이오시밀러(복제 바이오의약품),241
007460,에이프로젠,바이오시밀러(복제 바이오의약품),241
334970,프레스티지바이오로직스,바이오시밀러(복제 바이오의약품),241
222110,팬젠,바이오시밀러(복제 바이오의약품),241
069620,대웅제약,바이오시밀러(복제 바이오의약품),241
170900,동아에스티,바이오시밀러(복제 바이오의약품),241
185750,종근당,바이오시밀러(복제 바이오의약품),241
003850,보령,바이오시밀러(복제 바이오의약품),241
950210,프레스티지바이오파마,바이오시밀러(복제 바이오의약품),241
006280,녹십자,바이오시밀러(복제 바이오의약품),241
068270,셀트리온,바이오시밀러(복제 바이오의약품),241
086890,이수앱지스,바이오시밀러(복제 바이오의약품),241
051910,LG화학,바이오시밀러(복제 바이오의약품),241
068760,셀트리온제약,바이오시밀러(복제 바이오의약품),241
196170,알테오젠,바이오시밀러(복제 바이오의약품),241
053030,바이넥스,바이오시밀러(복제 바이오의약품),241
009420,한올바이오파마,바이오시밀러(복제 바이오의약품),241
128940,한미약품,바이오시밀러(복제 바이오의약품),241
